Linux 3.13.0-68-generic (ds-server2) 	10/19/2016 	_x86_64_	(24 CPU)

02:36:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:38:34 AM  all   14.32    0.00    4.93    3.27    0.00    0.08    0.00    0.00    0.00   77.40
02:38:35 AM  all   13.09    0.00    3.56    3.81    0.00    0.08    0.00    0.00    0.00   79.45
02:38:36 AM  all   12.20    0.00    3.46    3.51    0.00    0.00    0.00    0.00    0.00   80.83
02:38:37 AM  all   11.64    0.00    3.45    2.81    0.00    0.04    0.00    0.00    0.00   82.05
02:38:38 AM  all   11.67    0.00    4.18    2.77    0.00    0.04    0.00    0.00    0.00   81.34
02:38:39 AM  all   11.74    0.00    3.97    3.07    0.00    0.00    0.00    0.00    0.00   81.22
02:38:40 AM  all   13.54    0.00    4.50    3.13    0.00    0.09    0.00    0.00    0.00   78.75
02:38:41 AM  all   14.04    0.00    5.13    3.21    0.00    0.00    0.00    0.00    0.00   77.62
02:38:42 AM  all   14.52    0.00    4.75    3.57    0.00    0.04    0.00    0.00    0.00   77.12
02:38:43 AM  all   13.50    0.00    4.27    4.32    0.00    0.17    0.00    0.00    0.00   77.74
02:38:44 AM  all   12.28    0.00    3.88    3.97    0.00    0.00    0.00    0.00    0.00   79.87
02:38:45 AM  all   12.37    0.00    4.05    3.97    0.00    0.04    0.00    0.00    0.00   79.56
02:38:46 AM  all   11.84    0.00    3.81    3.85    0.00    0.00    0.00    0.00    0.00   80.50
02:38:47 AM  all   12.72    0.00    3.88    5.85    0.00    0.13    0.00    0.00    0.00   77.42
02:38:48 AM  all   16.24    0.00    5.40    5.66    0.00    0.04    0.00    0.00    0.00   72.66
02:38:49 AM  all   15.72    0.00    5.10    5.82    0.00    0.00    0.00    0.00    0.00   73.36
02:38:50 AM  all   15.11    0.00    5.55    5.55    0.00    0.04    0.00    0.00    0.00   73.75
02:38:51 AM  all   11.30    0.00    3.91    3.19    0.00    0.00    0.00    0.00    0.00   81.61
02:38:52 AM  all   11.67    0.00    3.83    3.75    0.00    0.04    0.00    0.00    0.00   80.71
02:38:53 AM  all   11.37    0.00    3.66    3.75    0.00    0.04    0.00    0.00    0.00   81.18
02:38:54 AM  all   10.56    0.00    3.34    3.17    0.00    0.04    0.00    0.00    0.00   82.89
02:38:55 AM  all   10.72    0.00    3.55    3.16    0.00    0.00    0.00    0.00    0.00   82.57
02:38:56 AM  all   14.88    0.00    4.95    3.77    0.00    0.00    0.00    0.00    0.00   76.40
02:38:57 AM  all   14.55    0.00    5.49    3.83    0.00    0.04    0.00    0.00    0.00   76.10
02:38:58 AM  all   14.10    0.00    3.93    3.55    0.00    0.04    0.00    0.00    0.00   78.38
02:38:59 AM  all   10.09    0.00    3.28    2.89    0.00    0.04    0.00    0.00    0.00   83.70
02:39:00 AM  all   12.21    0.00    4.07    3.65    0.00    0.00    0.00    0.00    0.00   80.08
02:39:01 AM  all   11.87    0.00    3.90    3.35    0.00    0.04    0.00    0.00    0.00   80.83
02:39:02 AM  all   12.30    0.00    5.06    3.23    0.00    0.00    0.00    0.00    0.00   79.40
02:39:03 AM  all   12.49    0.00    3.67    3.04    0.00    0.04    0.00    0.00    0.00   80.76
02:39:04 AM  all   13.45    0.00    5.19    3.08    0.00    0.00    0.00    0.00    0.00   78.28
02:39:05 AM  all   13.67    0.00    4.47    3.02    0.00    0.00    0.00    0.00    0.00   78.83
02:39:06 AM  all   13.48    0.00    3.68    3.00    0.00    0.04    0.00    0.00    0.00   79.80
02:39:07 AM  all   12.51    0.00    3.73    2.94    0.00    0.00    0.00    0.00    0.00   80.82
02:39:08 AM  all   11.84    0.00    3.20    3.45    0.00    0.09    0.00    0.00    0.00   81.42
02:39:09 AM  all   12.94    0.00    3.90    4.37    0.00    0.00    0.00    0.00    0.00   78.79
02:39:10 AM  all   12.47    0.00    3.74    3.53    0.00    0.09    0.00    0.00    0.00   80.17
02:39:11 AM  all   16.67    0.00    4.73    4.35    0.00    0.09    0.00    0.00    0.00   74.17
02:39:12 AM  all   14.83    0.00    4.75    3.47    0.00    0.00    0.00    0.00    0.00   76.95
02:39:13 AM  all   16.22    0.00    6.04    5.07    0.00    0.17    0.00    0.00    0.00   72.51
02:39:14 AM  all   14.69    0.00    4.77    4.85    0.00    0.13    0.00    0.00    0.00   75.56
02:39:15 AM  all   14.71    0.00    4.46    4.93    0.00    0.04    0.00    0.00    0.00   75.85
02:39:16 AM  all   13.57    0.00    4.71    5.30    0.00    0.04    0.00    0.00    0.00   76.38
02:39:17 AM  all   12.00    0.00    3.25    2.90    0.00    0.00    0.00    0.00    0.00   81.85
02:39:18 AM  all   12.72    0.00    3.59    3.29    0.00    0.04    0.00    0.00    0.00   80.37
02:39:19 AM  all   23.79    0.00    3.09    2.87    0.00    0.04    0.00    0.00    0.00   70.21
02:39:20 AM  all   13.75    0.00    5.60    3.14    0.00    0.04    0.00    0.00    0.00   77.46
02:39:21 AM  all   14.75    0.00    4.76    2.81    0.00    0.00    0.00    0.00    0.00   77.68
02:39:22 AM  all   15.77    0.00    4.31    3.47    0.00    0.08    0.00    0.00    0.00   76.36
02:39:23 AM  all   12.49    0.00    3.88    3.21    0.00    0.00    0.00    0.00    0.00   80.41
02:39:24 AM  all   11.97    0.00    3.78    3.44    0.00    0.00    0.00    0.00    0.00   80.81
02:39:25 AM  all   12.91    0.00    3.46    2.28    0.00    0.08    0.00    0.00    0.00   81.27
02:39:26 AM  all   13.82    0.00    3.58    3.03    0.00    0.00    0.00    0.00    0.00   79.56
02:39:27 AM  all   12.11    0.00    3.51    2.14    0.00    0.09    0.00    0.00    0.00   82.16
02:39:28 AM  all   16.66    0.00    6.27    3.94    0.00    0.00    0.00    0.00    0.00   73.12
