5 GB	40 GB	35 GB	30 GB	25 GB	20 GB	15 GB	10 GB	
1.90074	1.86686	1.93507	1.81202	1.81781	1.76452	1.70393	1.73873	
1.84027	1.8641	1.93892	1.83716	1.82893	1.76385	1.68098	1.74435	
1.83983	1.85678	1.91589	1.83537	1.82702	1.7618	1.68303	1.73496	
1.86551	1.8161	1.90445	1.82863	1.81331	1.78013	1.68448	1.7385	
1.88231	1.80698	1.90018	1.83066	1.76963	1.7841	1.70643	1.72671	
1.89118	1.81026	1.89967	1.83555	1.7582	1.80945	1.71578	1.71887	
1.90599	1.80922	1.90232	1.81107	1.75023	1.80538	1.71103	1.76538	
1.91971	1.85279	1.88754	1.81464	1.7452	1.82237	1.7145	1.7519	
1.92888	1.85969	1.88906	1.80538	1.73224	1.83007	1.71824	1.74911	
1.90436	1.86073	1.88665	1.81052	1.74711	1.80232	1.73974	1.76034	
1.9275	1.83046	1.86581	1.8138	1.76563	1.79249	1.74476	1.74064	
1.9186	1.8109	1.82606	1.81106	1.77284	1.77116	1.75316	1.73636	
1.90962	1.81297	1.8265	1.83046	1.80564	1.76354	1.75695	1.75531	
1.92014	1.80127	1.81556	1.84359	1.80866	1.7441	1.7841	1.7511	
1.90872	1.80763	1.82759	1.84684	1.83504	1.73377	1.73591	1.77488	
1.92055	1.80143	1.861	1.86987	1.84326	1.75187	1.735	1.78792	
1.88998	1.78842	1.85247	1.88124	1.84791	1.74249	1.75243	1.82295	
1.87877	1.81526	1.82714	1.88085	1.83888	1.77122	1.74704	1.85325	
1.86465	1.80509	1.80376	1.91002	1.85299	1.79428	1.74984	1.86935	
1.8444	1.7833	1.81987	1.91466	1.86256	1.81097	1.74639	1.88059	
1.87344	1.77072	1.81606	1.90297	1.86866	1.79477	1.7436	1.8899	
1.87807	1.75283	1.81171	1.86481	1.85478	1.8111	1.74206	1.90085	
1.88577	1.74778	1.8071	1.84359	1.87576	1.8182	1.71503	1.91821	
1.85255	1.7491	1.8044	1.84669	1.89068	1.82114	1.70985	1.92648	
1.83377	1.74875	1.8025	1.84919	1.89521	1.8312	1.68551	1.92585	
1.82061	1.76671	1.8	1.84805	1.89579	1.80957	1.67721	1.93468	
1.80601	1.76116	1.7974	1.84326	1.90361	1.80415	1.67684	1.91011	
1.78142	1.71439	1.82676	1.8368	1.90584	1.76478	1.67706	1.9278	
1.76083	1.70265	1.84781	1.84999	1.91309	1.77648	1.68341	1.94736	
1.7944	1.70287	1.85587	1.8456	1.90569	1.80885	1.66232	1.95233	
1.77575	1.71114	1.86382	1.83616	1.90025	1.82926	1.66132	1.944	
1.76772	1.70549	1.87008	1.8272	1.91276	1.82845	1.64919	1.9394	
1.7625	1.74135	1.86564	1.80044	1.88768	1.81988	1.6495	1.90912	
1.76108	1.77479	1.85162	1.78896	1.89593	1.83151	1.61866	1.90199	
1.73785	1.76665	1.83538	1.78924	1.87412	1.84154	1.61908	1.88974	
1.70581	1.7721	1.80105	1.78268	1.88025	1.82648	1.60709	1.88785	
1.71083	1.78224	1.80015	1.75936	1.87714	1.82627	1.58345	1.86508	
1.70906	1.77929	1.79216	1.75397	1.83803	1.80178	1.58241	1.84257	
1.71019	1.80217	1.79703	1.7247	1.85789	1.78319	1.5925	1.83849	
1.70564	1.80528	1.78178	1.71713	1.87748	1.76476	1.59476	1.83743	
1.67445	1.80487	1.77722	1.72754	1.88325	1.78174	1.60226	1.83906	
1.66717	1.81312	1.77431	1.71513	1.89097	1.76453	1.62712	1.84024	
1.67315	1.81302	1.77675	1.72483	1.86408	1.78173	1.65532	1.83746	
1.70623	1.80456	1.79042	1.72471	1.85441	1.77235	1.66504	1.83752	
1.73049	1.8009	1.79752	1.72073	1.87394	1.77051	1.66915	1.83791	
1.73724	1.7887	1.84099	1.71971	1.88357	1.77619	1.66697	1.83309	
1.72954	1.78479	1.84155	1.71577	1.89057	1.78775	1.66561	1.81852	
1.73106	1.77991	1.81601	1.71495	1.90521	1.78447	1.65749	1.80775	
1.72355	1.77815	1.79046	1.68534	1.92837	1.78537	1.65075	1.79959	
1.68588	1.77176	1.78066	1.67635	1.94632	1.76414	1.67894	1.78181	
1.69438	1.75799	1.77205	1.6824	1.95297	1.74948	1.68245	1.78978	
1.71024	1.74782	1.7753	1.68844	1.95239	1.75362	1.68546	1.79372	
1.73182	1.6962	1.75715	1.69062	1.94302	1.78042	1.68495	1.79878	
1.73309	1.66665	1.76269	1.70754	1.96689	1.78393	1.72536	1.79687	
1.7579	1.67975	1.7643	1.72574	1.96473	1.78973	1.73375	1.79361	
1.77235	1.68928	1.76949	1.72604	1.9606	1.79054	1.74988	1.79425	
1.76558	1.70324	1.76943	1.73005	1.96117	1.79898	1.75328	1.79456	
1.76738	1.68978	1.76246	1.73358	1.96286	1.79783	1.77673	1.79233	
1.77007	1.67522	1.77497	1.7331	1.93601	1.8019	1.78326	1.78656	
1.76762	1.69915	1.78059	1.76459	1.91323	1.81346	1.80794	1.78074	
1.78753	1.71875	1.7911	1.74025	1.92738	1.80682	1.80914	1.81453	
1.79849	1.73722	1.79699	1.7368	1.91625	1.81191	1.79814	1.80848	
1.78192	1.77669	1.80725	1.71479	1.92974	1.78797	1.78072	1.80796	
1.75555	1.78573	1.80344	1.70014	1.93127	1.78003	1.77673	1.79705	
1.73859	1.78874	1.81016	1.7004	1.91621	1.78067	1.77643	1.79334	
1.72415	1.78402	1.77544	1.69271	1.92	1.7854	1.80459	1.81213	
1.73554	1.78189	1.76734	1.69245	1.91262	1.77472	1.82229	1.82322	
1.75449	1.8211	1.76538	1.68766	1.90927	1.82506	1.83367	1.82793	
1.82055	1.83904	1.76772	1.68965	1.88089	1.84293	1.85527	1.82534	
1.83322	1.86128	1.78113	1.68749	1.86359	1.8692	1.84097	1.82109	
1.83561	1.86585	1.80689	1.6796	1.85455	1.87841	1.84938	1.83395	
1.82204	1.86611	1.81763	1.67716	1.85981	1.89028	1.85643	1.85878	
1.80642	1.86871	1.84219	1.71832	1.86241	1.87435	1.86754	1.86726	
1.80363	1.89073	1.83194	1.69989	1.82709	1.85077	1.84184	1.88423	
1.80369	1.89009	1.84994	1.67179	1.82541	1.83883	1.84412	1.8994	
1.80595	1.87504	1.84488	1.65065	1.82002	1.84327	1.85514	1.92647	
1.84078	1.86954	1.84764	1.64275	1.8252	1.865	1.85835	1.92526	
1.85647	1.86662	1.85275	1.6411	1.84609	1.87466	1.8527	1.95074	
1.85745	1.87851	1.8662	1.64011	1.8675	1.87751	1.87239	1.95522	
1.88649	1.8516	1.85625	1.60874	1.86812	1.88257	1.88292	1.95775	
1.87004	1.84397	1.84568	1.60989	1.85122	1.88898	1.90233	1.91622	
1.87079	1.82085	1.84743	1.61113	1.89126	1.89302	1.8957	1.90946	
1.90176	1.78316	1.85883	1.61795	1.90133	1.91918	1.91857	1.91972	
1.90978	1.77508	1.85612	1.61571	1.91407	1.94206	1.92381	1.93277	
1.91434	1.77461	1.84395	1.61034	1.92003	1.93988	1.93194	1.9761	
1.91982	1.76067	1.87445	1.64148	1.91385	1.93805	1.92503	1.96041	
1.92863	1.77849	1.9197	1.65078	1.91413	1.93396	1.91556	1.96289	
1.92197	1.74965	1.92429	1.65319	1.9078	1.90507	1.91733	2.00962	
1.87402	1.75556	1.92221	1.68138	1.90672	1.8977	1.9078	2.03444	
1.89329	1.75987	1.9195	1.68611	1.90625	1.87099	1.91199	2.0312	
1.89328	1.77415	1.89468	1.70566	1.89995	1.87797	1.90732	2.01198	
1.91834	1.77686	1.88325	1.70637	1.87841	1.88406	1.90629	1.97292	
1.92544	1.79682	1.85923	1.66355	1.90814	1.90061	1.90554	1.96735	
1.92333	1.78524	1.8663	1.6698	1.92061	1.9015	1.89461	1.9461	
1.90255	1.77438	1.85501	1.67109	1.9467	1.90375	1.88802	1.95082	
1.89472	1.78073	1.85933	1.68944	1.94846	1.92298	1.86369	1.94671	
1.8809	1.79707	1.88434	1.70139	1.94514	1.91253	1.86291	1.95121	
1.88473	1.79262	1.88447	1.71095	1.92439	1.9207	1.85898	1.93241	
1.88751	1.7684	1.8573	1.74991	1.93573	1.91796	1.83095	1.92792	
1.86614	1.76357	1.88082	1.75737	1.93991	1.91318	1.80932	1.91528	
1.87217	1.7621	1.88568	1.77209	1.93385	1.9032	1.79379	1.91934	
1.8936	1.76511	1.91455	1.79122	1.88785	1.8952	1.80054	1.91654	
1.88089	1.76465	1.9091	1.80506	1.867	1.85993	1.77669	1.90205	
1.89111	1.76574	1.90417	1.8111	1.85545	1.84261	1.7733	1.89504	
1.90945	1.76625	1.90603	1.82095	1.84812	1.84529	1.78199	1.85095	
1.90981	1.77827	1.88076	1.8004	1.83327	1.84556	1.77331	1.83711	
1.91288	1.76074	1.84233	1.79375	1.82375	1.84301	1.80584	1.81332	
1.91824	1.76687	1.83528	1.7901	1.81718	1.85643	1.80699	1.76147	
1.91577	1.75126	1.83971	1.76829	1.81278	1.83596	1.80892	1.75948	
1.88755	1.76749	1.8371	1.77219	1.82173	1.83217	1.81599	1.76734	
1.88925	1.76528	1.84875	1.75923	1.81801	1.82114	1.82515	1.77012	
1.86851	1.76499	1.84543	1.75335	1.80554	1.8192	1.84556	1.77569	
1.86489	1.75402	1.84592	1.76532	1.76886	1.80184	1.87952	1.76703	
1.89321	1.75556	1.83971	1.77229	1.74806	1.80491	1.88971	1.77017	
1.89289	1.74906	1.83725	1.77821	1.74389	1.81644	1.89721	1.7504	
1.89534	1.73952	1.82944	1.76374	1.74478	1.79122	1.90563	1.71131	
1.88725	1.71625	1.79975	1.75487	1.73614	1.80941	1.90832	1.70381	
1.88344	1.71201	1.79956	1.74526	1.75068	1.78427	1.90578	1.6895	
1.87942	1.71701	1.81165	1.71034	1.71124	1.79264	1.90447	1.68539	
1.89006	1.7363	1.80556	1.71961	1.70213	1.78291	1.8959	1.68695	
1.91706	1.73237	1.81469	1.72653	1.72088	1.78676	1.9047	1.68394	
1.89564	1.74525	1.79016	1.72655	1.72478	1.79641	1.90082	1.68809	
1.90812	1.74923	1.77781	1.71036	1.72104	1.80959	1.90781	1.67933	
1.91923	1.77999	1.77907	1.7048	1.74388	1.80536	1.90479	1.66745	
1.90618	1.7948	1.78216	1.69911	1.75529	1.8046	1.90005	1.66253	
1.91411	1.83927	1.78061	1.69543	1.76355	1.80638	1.90335	1.66045	
1.89882	1.84817	1.78254	1.70632	1.76311	1.84889	1.87504	1.6597	
1.90561	1.83095	1.78807	1.70856	1.75805	1.8287	1.87539	1.64788	
1.90399	1.82896	1.80152	1.6981	1.75857	1.83597	1.88785	1.62552	
1.93928	1.78712	1.79901	1.68708	1.73444	1.84537	1.88571	1.61317	
1.92824	1.77652	1.8019	1.69842	1.72962	1.84556	1.90287	1.60427	
1.93391	1.79029	1.79281	1.71008	1.73821	1.83149	1.88712	1.60263	
1.9339	1.81139	1.79063	1.70521	1.75719	1.846	1.85524	1.60859	
1.91285	1.82164	1.79442	1.6999	1.77933	1.84581	1.84834	1.60163	
1.92807	1.81939	1.79773	1.7006	1.76778	1.84425	1.83548	1.60276	
1.95073	1.81876	1.80027	1.7018	1.7593	1.85467	1.83489	1.61622	
1.97039	1.81266	1.80226	1.7141	1.76742	1.84956	1.83179	1.65089	
1.98266	1.81069	1.8207	1.72872	1.74217	1.8751	1.83916	1.65572	
1.98266	1.84482	1.80426	1.73987	1.75196	1.86728	1.85831	1.68446	
1.97162	1.83869	1.78736	1.73342	1.75337	1.87863	1.87807	1.69352	
1.93548	1.85934	1.79703	1.71703	1.73821	1.87735	1.86939	1.69528	
1.95042	1.86305	1.78499	1.72108	1.7495	1.86161	1.88747	1.70878	
1.92365	1.90088	1.80415	1.72422	1.75463	1.8482	1.87802	1.72118	
1.90221	1.87856	1.81666	1.74145	1.71387	1.85351	1.87872	1.73417	
1.8948	1.87265	1.80917	1.75759	1.72202	1.84914	1.90062	1.74127	
1.883	1.82029	1.79459	1.80876	1.71902	1.84005	1.89398	1.7574	
1.88846	1.80828	1.79169	1.79433	1.73861	1.7987	1.88803	1.75526	
1.87014	1.80513	1.78539	1.82074	1.76519	1.78852	1.8809	1.7568	
1.8623	1.80479	1.77699	1.8468	1.77168	1.77172	1.85498	1.7568	
1.82485	1.80654	1.77871	1.84451	1.77721	1.75351	1.83534	1.774	
1.8175	1.82024	1.769	1.82056	1.7835	1.73952	1.8068	1.78169	
1.83104	1.82676	1.79732	1.80895	1.7769	1.73099	1.80294	1.78719	
1.82875	1.81293	1.80077	1.8266	1.75658	1.70757	1.80279	1.78112	
1.83523	1.79508	1.83509	1.81779	1.7549	1.70249	1.80965	1.78235	
1.84428	1.79564	1.8258	1.81409	1.74619	1.71851	1.81802	1.7989	
1.8218	1.79396	1.82389	1.81856	1.76557	1.70473	1.81756	1.78708	
1.81295	1.79314	1.8235	1.82009	1.76099	1.68992	1.83973	1.7479	
1.78929	1.79486	1.81776	1.80793	1.7634	1.68258	1.83186	1.74505	
1.78723	1.76213	1.84769	1.79772	1.75508	1.66669	1.81871	1.71491	
1.82768	1.74825	1.8477	1.79736	1.75498	1.65437	1.82334	1.72058	
1.83877	1.75113	1.83917	1.79997	1.75525	1.66643	1.83573	1.71375	
1.8268	1.75898	1.8392	1.79157	1.73951	1.68577	1.82019	1.69842	
1.84621	1.72858	1.81538	1.79838	1.72877	1.709	1.82849	1.68991	
1.84447	1.73273	1.8029	1.78253	1.75285	1.71536	1.84217	1.72354	
1.83715	1.77242	1.80594	1.7708	1.75537	1.71366	1.83022	1.72977	
1.82911	1.76923	1.81918	1.74139	1.77877	1.76779	1.8432	1.73649	
1.84167	1.77304	1.82299	1.75375	1.76481	1.77893	1.85574	1.7318	
1.84194	1.78128	1.82436	1.73531	1.74165	1.77711	1.85848	1.72794	
1.8506	1.81548	1.81922	1.7358	1.74354	1.7799	1.88607	1.74216	
1.88386	1.83415	1.83237	1.76391	1.75845	1.82638	1.89583	1.72631	
1.88937	1.83244	1.82556	1.76649	1.77591	1.84373	1.89938	1.72696	
1.87275	1.81805	1.83052	1.80618	1.77972	1.85992	1.90607	1.7217	
1.90279	1.84583	1.83894	1.7826	1.78171	1.86072	1.8968	1.73146	
1.88917	1.83846	1.83199	1.78157	1.7655	1.87198	1.88957	1.73477	
1.878	1.83301	1.84996	1.78429	1.77549	1.85014	1.899	1.71182	
1.88012	1.84892	1.86035	1.79539	1.77445	1.84848	1.91252	1.73505	
1.91256	1.84946	1.8739	1.79078	1.78385	1.84854	1.91799	1.74603	
1.91763	1.84807	1.86244	1.786	1.80404	1.82701	1.92609	1.76662	
1.94125	1.84373	1.8331	1.78695	1.83092	1.82448	1.92753	1.78195	
1.92259	1.84589	1.8328	1.81324	1.82173	1.83421	1.91053	1.79757	
1.93135	1.82313	1.81601	1.80706	1.83708	1.81719	1.90701	1.7964	
1.92666	1.8134	1.81965	1.78878	1.83999	1.79877	1.9255	1.81506	
1.90227	1.80521	1.82862	1.7749	1.83783	1.79784	1.91943	1.81774	
1.89764	1.81712	1.83527	1.78586	1.81375	1.78283	1.90754	1.77717	
1.93133	1.7741	1.83373	1.77885	1.7802	1.78307	1.89639	1.77126	
1.96958	1.80361	1.82657	1.74897	1.77696	1.73203	1.88345	1.77498	
1.95941	1.8087	1.8191	1.73481	1.77008	1.71965	1.88991	1.79501	
1.96437	1.82464	1.82447	1.74932	1.77261	1.71659	1.88949	1.80826	
1.96371	1.78736	1.84342	1.72842	1.78975	1.72582	1.88668	1.8698	
1.94034	1.76394	1.84409	1.70418	1.77904	1.68942	1.89856	1.87251	
1.98053	1.74489	1.85146	1.69919	1.77172	1.6943	1.88941	1.86669	
1.98047	1.73949	1.8389	1.67203	1.77368	1.67815	1.87624	1.8623	
1.95809	1.70471	1.83375	1.68452	1.77978	1.69293	1.87637	1.84891	
1.9618	1.70967	1.80609	1.69041	1.7876	1.67797	1.88088	1.84329	
1.95498	1.70826	1.79813	1.69126	1.77128	1.66284	1.87001	1.86198	
1.96823	1.72845	1.78204	1.68021	1.74934	1.6627	1.8717	1.85385	
1.93554	1.72845	1.77989	1.67334	1.73952	1.64939	1.85391	1.84652	
1.95063	1.7301	1.78255	1.67772	1.71852	1.65327	1.85555	1.8356	
1.93641	1.73677	1.78145	1.69804	1.69092	1.65683	1.86405	1.82812	
1.92174	1.74943	1.78057	1.6909	1.69772	1.65004	1.85319	1.81214	
1.93577	1.76262	1.78825	1.69464	1.70404	1.64869	1.83425	1.8124	
1.97479	1.75319	1.78908	1.71646	1.72435	1.65208	1.80725	1.79072	
1.97957	1.75048	1.7983	1.7239	1.72463	1.62894	1.80105	1.81727	
2.00081	1.72739	1.79314	1.75109	1.74321	1.62564	1.80262	1.83856	
1.98042	1.73566	1.7985	1.76164	1.78832	1.61823	1.80075	1.85752	
1.95972	1.70919	1.79357	1.76247	1.78246	1.63108	1.79476	1.85496	
1.95837	1.7004	1.8022	1.78216	1.78172	1.68278	1.78008	1.86041	
1.95614	1.68583	1.79466	1.76174	1.77773	1.7105	1.78563	1.85428	
1.96867	1.68913	1.79	1.76918	1.75086	1.72339	1.77215	1.77384	
1.9689	1.69455	1.77449	1.76867	1.74178	1.71771	1.75775	1.76523	
1.94678	1.71468	1.77746	1.77266	1.72332	1.6993	1.76949	1.76064	
1.95229	1.71407	1.76533	1.76814	1.71778	1.69671	1.77239	1.7646	
1.94719	1.72651	1.76092	1.75758	1.71155	1.68296	1.77951	1.77257	
1.97124	1.7223	1.75737	1.75083	1.69735	1.69424	1.77822	1.79183	
1.96246	1.72398	1.742	1.74762	1.69305	1.71427	1.78128	1.76458	
1.94182	1.6921	1.74707	1.73681	1.71901	1.71885	1.76566	1.75297	
1.93474	1.71226	1.73923	1.73306	1.73375	1.71556	1.7522	1.75634	
1.92845	1.72781	1.73698	1.72968	1.7527	1.72694	1.73838	1.74966	
1.92957	1.71915	1.74616	1.70493	1.74891	1.74157	1.72385	1.73813	
1.92496	1.72287	1.74935	1.67591	1.77459	1.73432	1.73267	1.73094	
1.89426	1.72284	1.74158	1.70494	1.74603	1.75296	1.74811	1.73317	
1.84985	1.71633	1.73668	1.69339	1.74929	1.76805	1.75631	1.737	
1.86164	1.72045	1.71732	1.68432	1.77278	1.78577	1.7581	1.70458	
1.83596	1.72411	1.718	1.64421	1.77333	1.79095	1.75975	1.68407	
1.83148	1.71781	1.7164	1.63364	1.7331	1.80095	1.76616	1.66075	
1.82587	1.72467	1.72877	1.65609	1.72035	1.80329	1.76873	1.63997	
1.88288	1.72964	1.73201	1.63465	1.71976	1.77155	1.75535	1.63257	
1.89226	1.729	1.73104	1.63756	1.71649	1.74459	1.78219	1.67126	
1.88222	1.75264	1.73136	1.62975	1.72604	1.74478	1.77469	1.69066	
1.87536	1.7558	1.74355	1.63088	1.74654	1.75089	1.77256	1.70917	
1.87828	1.73394	1.74274	1.63699	1.75515	1.77148	1.78409	1.72857	
1.86838	1.74165	1.7422	1.63004	1.78901	1.79835	1.79184	1.7354	
1.86716	1.7264	1.74905	1.63135	1.81347	1.81767	1.79378	1.73596	
1.84199	1.7277	1.75379	1.63999	1.81687	1.8237	1.79534	1.71993	
1.87234	1.7277	1.78104	1.64063	1.83233	1.80528	1.79109	1.72067	
1.89121	1.73077	1.79596	1.65366	1.83335	1.80332	1.79352	1.73172	
1.90618	1.7075	1.82445	1.65848	1.81322	1.8284	1.79403	1.73781	
1.91391	1.69282	1.82198	1.65757	1.79105	1.81096	1.7978	1.74247	
1.90697	1.69394	1.83017	1.66642	1.80415	1.79553	1.79334	1.75985	
1.90243	1.6841	1.8343	1.67945	1.79176	1.80777	1.78619	1.76313	
1.90339	1.67087	1.84993	1.6839	1.8294	1.82622	1.792	1.77031	
1.9262	1.66734	1.85796	1.67585	1.81581	1.84413	1.7984	1.76657	
1.91291	1.65834	1.86598	1.67912	1.80212	1.85286	1.81402	1.76446	
1.91907	1.65918	1.91661	1.67786	1.78946	1.87131	1.81553	1.76395	
1.91687	1.6556	1.92403	1.67864	1.7879	1.86814	1.81385	1.76241	
1.91068	1.64147	1.93463	1.65757	1.7871	1.86042	1.81281	1.78965	
1.84567	1.6594	1.92643	1.65698	1.79336	1.85487	1.82018	1.77504	
1.83714	1.65993	1.93727	1.65176	1.80471	1.88247	1.81451	1.78632	
1.82835	1.63463	1.92854	1.65127	1.81569	1.89643	1.82897	1.77225	
1.83633	1.63169	1.91585	1.64965	1.80759	1.89504	1.82168	1.77	
1.85075	1.63523	1.91309	1.64042	1.81401	1.88309	1.80096	1.75577	
1.85288	1.6533	1.91523	1.63794	1.79857	1.86729	1.82075	1.74906	
1.84722	1.67132	1.91209	1.63036	1.79602	1.85946	1.8411	1.74111	
1.84272	1.67041	1.94241	1.62601	1.82569	1.84976	1.851	1.73453	
1.81254	1.69957	1.93074	1.62815	1.80994	1.85794	1.87315	1.73995	
1.79427	1.70483	1.92386	1.61487	1.7879	1.86485	1.86485	1.74606	
1.77254	1.70553	1.90024	1.60913	1.81976	1.85274	1.85781	1.75832	
1.75871	1.7034	1.93123	1.62105	1.82354	1.88013	1.86915	1.78719	
1.76036	1.71198	1.92535	1.61139	1.82884	1.89576	1.87618	1.78708	
1.76442	1.71824	1.93743	1.60582	1.81195	1.8931	1.88477	1.78232	
1.76268	1.71697	1.93078	1.57051	1.7749	1.88003	1.87081	1.80132	
1.74478	1.73763	1.92307	1.56916	1.78481	1.85774	1.87934	1.79985	
1.74263	1.74592	1.92065	1.56862	1.77875	1.85327	1.86721	1.80069	
1.73723	1.74139	1.86748	1.57032	1.78268	1.85448	1.87895	1.79798	
1.73874	1.73805	1.87223	1.56728	1.80369	1.8659	1.89067	1.79393	
1.7405	1.75541	1.86445	1.56762	1.80505	1.8644	1.90064	1.76208	
1.76105	1.73852	1.86833	1.57315	1.81061	1.85778	1.93104	1.7961	
1.76996	1.74596	1.86263	1.57175	1.82827	1.83859	1.90752	1.75528	
1.7828	1.74422	1.87384	1.60261	1.82563	1.80741	1.92881	1.75907	
1.78505	1.74186	1.8831	1.60034	1.81608	1.81419	1.94189	1.74631	
1.74325	1.74439	1.89924	1.59661	1.82101	1.84403	1.96458	1.75066	
1.75623	1.72165	1.89418	1.60333	1.80673	1.87889	1.95191	1.75132	
1.75976	1.71622	1.92332	1.61409	1.79034	1.88	1.92641	1.75472	
1.76596	1.73298	1.9073	1.61251	1.77054	1.89929	1.91889	1.77484	
1.79283	1.70656	1.90121	1.61912	1.77364	1.89877	1.9	1.78099	
1.79276	1.72651	1.89882	1.627	1.81082	1.89417	1.92946	1.78384	
1.79342	1.74128	1.89683	1.62815	1.77958	1.88209	1.93875	1.75882	
1.78766	1.75268	1.86339	1.61787	1.77821	1.86994	1.93497	1.74427	
1.78364	1.74713	1.85183	1.61656	1.75936	1.88081	1.9524	1.73426	
1.77797	1.75096	1.83938	1.60924	1.75741	1.91266	1.95024	1.74984	
1.77766	1.75536	1.8332	1.60539	1.78312	1.8935	1.96227	1.7519	
1.78557	1.77673	1.84652	1.61334	1.77319	1.88608	1.95795	1.76873	
1.83226	1.78357	1.85752	1.63133	1.77196	1.87677	1.96678	1.80895	
1.83933	1.81461	1.86022	1.63236	1.77141	1.85629	1.95931	1.82316	
1.83839	1.83811	1.85581	1.63852	1.74755	1.84486	1.94607	1.83856	
1.85699	1.83121	1.84229	1.64541	1.74069	1.85993	1.93585	1.84549	
1.83605	1.84855	1.84623	1.64677	1.72888	1.85813	1.90938	1.8107	
1.84459	1.85406	1.86234	1.66005	1.71451	1.89539	1.93759	1.79619	
1.83554	1.86045	1.87485	1.63698	1.71606	1.89923	1.92677	1.78736	
1.83465	1.87063	1.88648	1.65083	1.71554	1.90632	1.92498	1.78645	
1.83895	1.88193	1.86763	1.66374	1.6965	1.86939	1.90522	1.77823	
1.8285	1.90815	1.89414	1.66324	1.69613	1.83819	1.90577	1.77771	
1.83417	1.91754	1.86724	1.66196	1.68873	1.83651	1.90643	1.77841	
1.82668	1.91116	1.84876	1.69361	1.68186	1.81959	1.90067	1.7593	
1.80404	1.92584	1.84352	1.68347	1.68265	1.83375	1.89201	1.75679	
1.80039	1.90123	1.86963	1.69109	1.63763	1.85644	1.87155	1.75066	
1.8025	1.8915	1.86955	1.70644	1.63353	1.87188	1.86828	1.75567	
1.82958	1.88629	1.87815	1.71834	1.63538	1.86894	1.85878	1.73489	
1.86277	1.89739	1.90416	1.72972	1.63445	1.85301	1.86228	1.78911	
1.86999	1.89458	1.90348	1.73953	1.63774	1.85902	1.87483	1.79933	
1.88685	1.89634	1.92471	1.74559	1.61126	1.86232	1.86715	1.77054	
1.87648	1.8631	1.91119	1.74009	1.61841	1.88307	1.85488	1.75735	
1.82432	1.85298	1.89298	1.72344	1.62809	1.88244	1.8555	1.71901	
1.82226	1.82966	1.91734	1.73137	1.63953	1.89433	1.86152	1.71702	
1.82542	1.8126	1.92136	1.73263	1.64351	1.90185	1.88229	1.72039	
1.81954	1.83273	1.94106	1.73855	1.64481	1.88528	1.88421	1.7147	
1.82791	1.82293	1.93161	1.7459	1.66061	1.87603	1.88015	1.74847	
1.80884	1.84041	1.9154	1.74348	1.65792	1.8481	1.85218	1.75804	
1.81512	1.86712	1.90395	1.75812	1.64656	1.84844	1.85381	1.75909	
1.80592	1.88626	1.89071	1.75302	1.64825	1.84201	1.85995	1.75754	
1.80133	1.8811	1.90143	1.76654	1.64976	1.84792	1.87524	1.77064	
1.79291	1.87155	1.87455	1.76941	1.64889	1.84748	1.88573	1.78581	
1.78413	1.86362	1.90665	1.76987	1.64375	1.84914	1.89167	1.79841	
1.78806	1.87648	1.95197	1.74932	1.63749	1.84477	1.90149	1.79934	
1.79182	1.86398	1.97196	1.75411	1.63316	1.82564	1.91969	1.80674	
1.81162	1.90888	1.96017	1.75053	1.63321	1.80839	1.92586	1.83172	
1.81945	1.91376	1.98102	1.74465	1.64213	1.8011	1.92919	1.83039	
1.79575	1.93404	1.97318	1.7423	1.64173	1.8058	1.93495	1.84012	
1.76149	1.93255	1.94453	1.75376	1.64637	1.82207	1.91069	1.78904	
1.77727	1.95303	1.93558	1.76357	1.67357	1.78799	1.9077	1.77201	
1.76542	1.95374	1.91599	1.76299	1.671	1.79256	1.91426	1.77971	
1.76852	1.96617	1.92356	1.77451	1.65333	1.77755	1.91346	1.78494	
1.78327	1.9654	1.92842	1.81162	1.66686	1.77497	1.90354	1.79162	
1.78746	1.9707	1.91304	1.81623	1.67374	1.77218	1.91831	1.78379	
1.78634	1.9731	1.91492	1.84995	1.67051	1.77594	1.91548	1.7736	
1.77741	1.98935	1.90471	1.84238	1.67246	1.77733	1.91565	1.77289	
1.76729	1.98329	1.90469	1.85237	1.69515	1.78779	1.93552	1.74086	
1.75855	1.97318	1.9008	1.84787	1.69568	1.78307	1.93821	1.73466	
1.75065	1.94481	1.88086	1.83442	1.68198	1.80746	1.93994	1.7331	
1.76547	1.93267	1.87215	1.84035	1.68274	1.81184	1.92275	1.72796	
1.77053	1.93441	1.872	1.82496	1.70044	1.81393	1.8993	1.71813	
1.77274	1.94467	1.88114	1.8541	1.70217	1.82836	1.87477	1.70414	
1.77824	1.94131	1.84522	1.85768	1.70825	1.82109	1.86659	1.72662	
1.80607	1.93375	1.80215	1.85181	1.71094	1.82482	1.86078	1.72784	
1.79537	1.95049	1.78231	1.84654	1.71826	1.83547	1.85216	1.72318	
1.78352	1.90578	1.77022	1.84105	1.73384	1.85243	1.84728	1.69043	
1.77912	1.94872	1.74861	1.84176	1.75664	1.88315	1.86041	1.68878	
1.77909	1.9401	1.75591	1.84613	1.75089	1.87719	1.87638	1.67847	
1.79288	1.94925	1.7622	1.83348	1.76978	1.87854	1.89021	1.68266	
1.80888	1.92813	1.82801	1.82133	1.77641	1.87997	1.87528	1.66981	
1.80549	1.93576	1.83105	1.82232	1.78291	1.88254	1.86875	1.68352	
