# xct_end page_write page_read
12112	558	0	
11816	550	0	
11834	567	0	
11270	572	0	
11655	547	0	
10506	502	0	
10902	575	0	
10911	579	0	
11889	692	0	
10702	730	0	
11313	599	0	
10721	585	0	
12131	659	0	
11998	624	0	
8894	807	0	
11010	513	0	
12394	577	0	
11108	505	0	
10347	509	0	
10471	532	0	
12005	566	0	
10975	510	0	
11260	546	0	
12000	623	0	
11561	656	0	
11411	590	0	
11584	604	0	
12458	649	0	
12380	664	0	
11449	623	0	
11885	613	0	
12120	630	0	
10923	542	0	
10964	517	0	
11516	572	0	
11821	556	0	
12726	594	0	
11740	542	0	
11228	520	0	
11202	550	0	
11579	627	0	
11961	619	0	
11734	592	0	
12272	645	0	
12537	702	0	
10770	825	0	
11414	592	0	
12042	630	0	
12881	665	0	
11634	625	0	
9956	523	0	
10433	509	0	
11123	537	0	
9960	471	0	
10150	498	0	
9788	505	0	
10778	504	0	
10646	498	0	
12024	553	0	
11062	579	0	
10186	547	0	
9831	513	0	
11166	572	0	
11876	624	0	
11819	619	0	
11654	647	0	
10606	588	0	
11216	589	0	
11487	613	0	
11054	573	0	
11795	642	0	
8833	901	0	
10402	493	0	
10472	485	0	
9632	440	0	
10955	510	0	
10801	504	0	
10961	515	0	
10695	493	0	
10882	511	0	
11363	535	0	
10404	488	0	
10714	512	0	
11059	608	0	
11228	593	0	
10207	556	0	
8574	466	0	
11348	635	0	
12289	644	0	
11417	583	0	
12117	631	0	
11012	555	0	
11821	592	0	
10388	482	0	
10353	471	0	
11092	526	0	
11039	530	0	
10108	510	0	
10901	566	0	
11161	555	0	
10326	552	0	
12107	626	0	
11532	622	0	
11569	670	0	
12098	628	0	
11956	620	0	
12164	640	0	
11760	608	0	
10075	503	0	
10599	482	0	
11279	520	0	
11033	540	0	
11768	553	0	
11417	552	0	
11558	536	0	
11574	546	0	
10943	569	0	
11733	629	0	
11021	613	0	
11473	600	0	
12589	654	0	
12071	630	0	
12335	637	0	
12032	643	0	
12081	626	0	
11570	605	0	
10574	514	0	
10201	487	0	
10423	503	0	
10545	497	0	
10730	499	0	
11798	550	0	
10966	512	0	
10797	517	0	
11190	539	0	
11855	615	0	
12807	671	0	
11279	573	0	
11631	620	0	
11383	593	0	
8408	445	0	
12105	625	0	
12089	640	0	
11701	621	0	
11238	549	0	
10721	519	0	
12060	572	0	
11899	547	0	
11639	565	0	
11820	554	0	
11708	544	0	
12019	557	0	
11379	533	0	
10959	577	0	
10655	554	0	
11556	597	0	
12273	343	0	
11923	9	0	
11247	208	0	
11260	616	0	
11813	643	0	
10466	557	0	
11741	600	0	
11204	550	0	
11444	622	0	
12009	631	0	
12019	630	0	
10019	459	0	
12545	573	0	
11102	536	0	
11256	521	0	
11498	545	0	
11790	548	0	
10594	498	0	
10669	533	0	
11544	542	0	
11877	554	0	
10463	487	0	
10649	548	0	
11252	620	0	
12553	666	0	
11708	606	0	
12204	631	0	
12324	638	0	
12465	678	0	
11572	601	0	
11834	614	0	
11508	596	0	
11962	557	0	
11273	555	0	
11216	522	0	
11363	525	0	
11989	553	0	
10958	510	0	
11050	536	0	
11847	549	0	
12522	627	0	
12605	655	0	
12120	626	0	
12175	657	0	
11501	601	0	
11736	619	0	
8411	517	0	
10593	605	0	
12611	667	0	
9426	531	0	
10956	548	0	
11440	619	0	
10933	580	0	
7979	563	0	
9869	602	0	
11942	546	0	
10031	505	0	
11023	507	0	
10775	493	0	
9230	490	0	
9484	523	0	
10922	508	0	
9113	433	0	
10221	635	0	
10618	589	0	
9870	512	0	
9147	537	0	
11658	612	0	
11361	652	0	
11121	576	0	
11707	604	0	
11519	600	0	
11430	599	0	
12326	634	0	
11083	543	0	
12173	553	0	
12577	573	0	
11614	547	0	
11481	532	0	
12319	588	0	
11860	554	0	
11666	557	0	
12081	616	0	
12439	658	0	
11762	642	0	
11584	598	0	
12145	626	0	
12255	639	0	
12403	638	0	
10933	578	0	
10889	564	0	
10388	527	0	
11735	555	0	
11787	549	0	
11632	556	0	
11741	549	0	
11260	534	0	
10199	477	0	
10582	501	0	
11147	524	0	
12223	625	0	
9860	825	0	
12303	638	0	
12398	640	0	
12392	663	0	
11046	571	0	
4571	362	0	
10968	576	0	
10319	548	0	
8236	490	0	
9287	442	0	
10110	473	0	
9027	463	0	
11982	555	0	
9177	437	0	
12188	559	0	
12465	578	0	
11302	545	0	
11106	571	0	
12468	659	0	
11073	631	0	
4707	251	0	
11616	597	0	
11846	615	0	
12009	627	0	
9770	458	0	
8582	451	0	
11768	549	0	
12449	584	0	
11561	523	0	
11509	536	0	
10724	557	0	
12334	648	0	
10841	568	0	
10744	556	0	
9143	495	0	
10626	491	0	
10227	471	0	
12047	561	0	
11818	596	0	
7916	447	0	
11202	585	0	
11220	586	0	
11710	616	0	
12459	645	0	
10975	567	0	
10899	582	0	
10388	530	0	
11953	547	0	
11892	554	0	
11753	550	0	
11629	552	0	
8527	413	0	
11202	516	0	
11142	529	0	
11411	600	0	
5941	321	0	
11051	621	0	
11390	602	0	
9693	502	0	
7121	379	0	
10834	592	0	
10271	616	0	
7929	399	0	
8675	437	0	
7410	377	0	
11850	546	0	
11522	543	0	
8852	408	0	
10862	525	0	
11005	558	0	
11841	611	0	
8589	451	0	
11403	604	0	
11552	626	0	
10657	556	0	
12705	658	0	
10685	537	0	
10955	511	0	
11217	526	0	
11735	565	0	
11472	541	0	
8604	454	0	
12324	576	0	
12391	640	0	
11408	608	0	
12287	633	0	
11414	619	0	
10540	577	0	
11714	621	0	
11000	613	0	
9959	470	0	
11208	520	0	
10664	494	0	
10648	520	0	
11148	521	0	
11850	548	0	
8645	516	0	
11833	608	0	
11071	600	0	
12087	640	0	
12283	638	0	
11563	599	0	
10597	551	0	
11138	551	0	
8624	404	0	
11490	538	0	
11410	540	0	
11543	537	0	
11265	545	0	
10922	594	0	
11040	570	0	
11382	619	0	
10533	544	0	
10446	498	0	
12071	559	0	
11623	549	0	
7965	369	0	
5002	272	0	
10935	571	0	
11527	613	0	
10437	548	0	
11417	613	0	
11227	590	0	
11041	606	0	
10559	611	0	
9128	453	0	
11355	521	0	
8796	444	0	
11937	561	0	
12116	580	0	
11865	557	0	
10980	512	0	
11614	593	0	
12395	651	0	
12079	644	0	
11942	632	0	
11418	622	0	
12052	631	0	
11183	581	0	
8340	454	0	
11559	541	0	
11508	533	0	
10783	519	0	
10876	514	0	
10914	495	0	
8992	431	0	
11247	559	0	
12243	635	0	
11433	593	0	
11058	571	0	
11590	602	0	
11405	609	0	
10721	562	0	
9455	523	0	
8703	416	0	
11291	526	0	
11494	531	0	
10976	526	0	
11777	544	0	
12167	563	0	
11739	558	0	
12139	631	0	
12155	643	0	
12529	646	0	
12539	655	0	
6886	422	0	
10058	530	0	
10532	558	0	
11580	534	0	
11062	519	0	
8954	424	0	
9906	475	0	
10622	515	0	
11169	523	0	
12433	644	0	
12816	666	0	
12237	631	0	
12011	638	0	
11182	568	0	
12038	551	0	
11370	530	0	
11111	512	0	
11261	547	0	
12159	638	0	
11194	585	0	
8847	471	0	
9199	483	0	
12532	649	0	
10593	562	0	
11139	588	0	
11032	590	0	
11048	584	0	
9860	486	0	
9905	454	0	
11767	564	0	
12263	578	0	
11586	532	0	
11015	515	0	
10921	530	0	
10761	505	0	
11048	554	0	
7927	470	0	
9356	519	0	
10373	713	0	
11470	600	0	
8145	431	0	
12339	641	0	
12109	632	0	
12023	620	0	
11774	629	0	
10145	475	0	
10807	510	0	
12348	573	0	
12410	576	0	
12247	587	0	
9277	444	0	
11990	556	0	
11829	554	0	
11907	589	0	
11592	643	0	
9414	551	0	
11652	604	0	
12021	623	0	
12114	630	0	
11143	602	0	
12435	648	0	
11992	639	0	
12211	639	0	
9774	465	0	
7456	366	0	
11072	524	0	
12123	572	0	
11144	520	0	
11691	552	0	
11215	545	0	
11858	556	0	
10418	504	0	
10624	558	0	
12436	656	0	
10342	589	0	
9411	514	0	
11188	646	0	
11744	607	0	
10172	707	0	
10975	592	0	
10138	600	0	
9374	508	0	
10819	605	0	
11960	642	0	
9386	468	0	
8953	453	0	
12040	554	0	
9405	485	0	
11926	557	0	
12267	559	0	
10566	509	0	
10647	487	0	
11603	538	0	
11329	531	0	
9435	478	0	
5736	340	0	
10056	581	0	
11605	613	0	
9195	512	0	
9750	509	0	
10395	540	0	
10551	545	0	
10944	573	0	
9928	504	0	
8350	455	0	
10752	493	0	
11175	519	0	
10702	508	0	
12306	563	0	
12108	558	0	
8761	423	0	
11330	581	0	
11075	132	0	
11577	134	0	
8089	98	0	
10781	131	0	
11955	134	0	
11907	135	0	
12452	136	0	
10404	117	0	
11850	132	0	
11811	131	0	
11230	128	0	
12075	132	0	
11670	129	0	
12115	132	0	
12078	129	0	
8764	108	0	
10380	154	0	
10583	162	0	
11542	162	0	
11308	15	0	
11404	3	0	
11408	594	0	
11694	610	0	
9755	464	0	
11717	545	0	
11660	536	0	
11991	572	0	
12072	563	0	
10104	492	0	
10811	502	0	
11476	576	0	
8527	624	0	
11075	589	0	
11827	618	0	
11820	632	0	
11399	600	0	
11057	633	0	
11828	615	0	
12493	647	0	
10926	546	0	
11132	513	0	
11742	568	0	
11961	550	0	
11689	538	0	
11716	534	0	
11500	537	0	
7096	368	0	
7877	392	0	
7853	451	0	
9873	517	0	
11487	610	0	
11130	594	0	
11039	598	0	
11271	580	0	
12131	641	0	
12225	636	0	
9935	472	0	
9486	452	0	
11932	548	0	
11903	548	0	
11515	531	0	
11484	538	0	
12275	584	0	
8595	401	0	
11459	589	0	
11801	614	0	
11699	611	0	
11233	597	0	
11279	597	0	
11680	606	0	
12072	625	0	
10838	556	0	
12094	625	0	
10505	552	0	
11804	539	0	
10730	502	0	
11444	493	0	
9366	478	0	
11597	539	0	
10872	554	0	
11272	521	0	
11158	561	0	
11223	607	0	
10142	742	0	
0	1419	0	
0	0	0	
