5 GB	40 GB	35 GB	30 GB	25 GB	20 GB	15 GB	10 GB	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	97.6	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	105.6	
?	?	?	?	?	?	?	105.6	
?	?	?	?	?	?	?	107.2	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	97.6	
?	?	?	?	?	?	?	99.2	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	100.8	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	102.4	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	105.6	
?	?	?	?	?	?	?	105.6	
?	?	?	?	?	?	?	105.6	
?	?	?	?	?	?	?	105.6	
?	?	?	?	?	?	?	104	
?	?	?	?	?	?	?	107.2	
?	?	?	?	?	?	?	107.2	
?	?	?	?	?	?	?	107.2	
?	?	?	?	?	?	?	107.2	
?	?	?	?	?	?	?	107.2	
?	?	?	?	?	?	?	107.2	
?	?	?	?	?	?	?	105.6	
?	?	?	?	?	?	?	107.2	
?	?	?	?	?	?	?	108.8	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	108.8	
?	?	?	?	?	?	?	108.8	
?	?	?	?	?	?	?	108.8	
?	?	?	?	?	?	?	108.8	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	108.8	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	108.8	
?	?	?	?	?	?	?	108.8	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	108.8	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	110.4	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	115.2	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	115.2	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	115.2	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	118.4	
?	?	?	?	?	?	?	118.4	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	118.4	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	118.4	
?	?	?	?	?	?	?	118.4	
?	?	?	?	?	?	?	118.4	
?	?	?	?	?	?	?	118.4	
?	?	?	?	?	?	?	118.4	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	115.2	
?	?	?	?	?	?	?	115.2	
?	?	?	?	?	?	?	115.2	
?	?	?	?	?	?	?	115.2	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	112	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	115.2	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	113.6	
?	?	?	?	?	?	?	115.2	
?	?	?	?	?	?	?	115.2	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	118.4	
?	?	?	?	?	?	?	118.4	
?	?	?	?	?	?	?	116.8	
?	?	?	?	?	?	?	120	
?	?	?	?	?	?	?	120	
?	?	?	?	?	?	?	120	
?	?	?	?	?	?	?	120	
?	?	?	?	?	?	?	121.6	
?	?	?	?	?	?	?	121.6	
?	?	?	?	?	?	?	123.2	
?	?	?	?	?	?	?	123.2	
?	?	?	?	?	?	?	123.2	
?	?	?	?	?	?	?	121.6	
?	?	?	?	?	?	?	121.6	
?	?	?	?	?	?	?	123.2	
?	?	?	?	?	?	?	124.8	
?	?	?	?	?	?	?	123.2	
?	?	?	?	?	?	?	123.2	
?	?	?	?	?	?	?	121.6	
?	?	?	?	?	?	?	123.2	
?	?	?	?	?	?	?	121.6	
?	?	?	?	?	?	?	123.2	
?	?	?	?	?	?	?	124.8	
?	?	?	?	?	?	?	124.8	
?	?	?	?	?	?	?	128	
?	?	?	?	?	?	?	128	
?	?	?	?	?	?	?	128	
?	?	?	?	?	?	?	126.4	
?	?	?	?	?	?	?	128	
?	?	?	?	?	?	?	129.6	
?	?	?	?	?	?	?	128	
?	?	?	?	?	?	?	129.6	
?	?	?	?	?	?	?	131.2	
?	?	?	?	?	?	?	131.2	
?	?	?	?	?	?	?	131.2	
?	?	?	?	?	?	?	131.2	
?	?	?	?	?	?	?	132.8	
?	?	?	?	?	?	?	134.4	
?	?	?	?	?	?	?	136	
?	?	?	?	?	?	?	136	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	136	
?	?	?	?	?	?	?	134.4	
?	?	?	?	?	?	?	134.4	
?	?	?	?	?	?	?	136	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	136	
?	?	?	?	?	?	?	132.8	
?	?	?	?	?	?	?	134.4	
?	?	?	?	?	?	?	136	
?	?	?	?	?	?	?	136	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	136	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	139.2	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	139.2	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	139.2	
?	?	?	?	?	?	?	136	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	137.6	
?	?	?	?	?	?	?	140.8	
?	?	?	?	?	?	?	140.8	
?	?	?	?	?	?	?	140.8	
?	?	?	?	?	?	?	142.4	
?	?	?	?	?	?	?	144	
?	?	?	?	?	?	?	145.6	
?	?	?	?	?	?	?	145.6	
?	?	?	?	?	?	?	147.2	
?	?	?	?	?	?	?	147.2	
?	?	?	?	?	?	?	148.8	
?	?	?	?	?	?	?	148.8	
?	?	?	?	?	?	?	147.2	
?	?	?	?	?	?	?	148.8	
?	?	?	?	?	?	?	148.8	
?	?	?	?	?	?	?	147.2	
?	?	?	?	?	?	?	150.4	
?	?	?	?	?	?	?	155.2	
?	?	?	?	?	?	?	155.2	
?	?	?	?	?	?	?	158.4	
?	?	?	?	?	?	?	160	
?	?	?	?	?	?	?	160	
?	?	?	?	?	?	?	160	
?	?	?	?	?	?	?	161.6	
?	?	?	?	?	?	?	160	
?	?	?	?	?	?	?	158.4	
?	?	?	?	?	?	?	160	
?	?	?	?	?	?	?	155.2	
?	?	?	?	?	?	?	152	
