Linux 3.13.0-68-generic (ds-server2) 	04/09/2016 	_x86_64_	(24 CPU)

11:38:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:41:00 AM  all    0.13    0.00    0.92    3.39    0.00    0.00    0.00    0.00    0.00   95.56
11:41:01 AM  all    0.08    0.00    0.92    3.48    0.00    0.00    0.00    0.00    0.00   95.51
11:41:02 AM  all    0.21    0.00    1.72    3.43    0.00    0.04    0.00    0.00    0.00   94.60
11:41:03 AM  all    0.21    0.00    0.92    3.43    0.00    0.00    0.00    0.00    0.00   95.44
11:41:04 AM  all    0.08    0.00    1.72    3.39    0.00    0.00    0.00    0.00    0.00   94.81
11:41:05 AM  all    0.17    0.00    1.09    3.43    0.00    0.00    0.00    0.00    0.00   95.32
11:41:06 AM  all    0.17    0.00    0.88    3.52    0.00    0.00    0.00    0.00    0.00   95.43
11:41:07 AM  all    0.13    0.00    1.59    3.48    0.00    0.00    0.00    0.00    0.00   94.80
11:41:08 AM  all    0.17    0.00    1.63    3.48    0.00    0.00    0.00    0.00    0.00   94.72
11:41:09 AM  all    0.21    0.00    1.05    3.43    0.00    0.00    0.00    0.00    0.00   95.32
11:41:10 AM  all    0.21    0.00    0.96    3.39    0.00    0.00    0.00    0.00    0.00   95.44
11:41:11 AM  all    0.04    0.00    1.88    3.56    0.00    0.00    0.00    0.00    0.00   94.52
11:41:12 AM  all    0.17    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.60
11:41:13 AM  all    0.21    0.00    1.00    3.43    0.00    0.00    0.00    0.00    0.00   95.35
11:41:14 AM  all    0.17    0.00    1.72    3.48    0.00    0.00    0.00    0.00    0.00   94.64
11:41:15 AM  all    0.21    0.00    1.05    3.39    0.00    0.00    0.00    0.00    0.00   95.36
11:41:16 AM  all    0.08    0.00    1.13    3.47    0.00    0.00    0.00    0.00    0.00   95.32
11:41:17 AM  all    0.25    0.00    1.72    3.43    0.00    0.00    0.00    0.00    0.00   94.60
11:41:18 AM  all    0.17    0.00    0.88    3.44    0.00    0.00    0.00    0.00    0.00   95.52
11:41:19 AM  all    0.08    0.00    1.00    3.47    0.00    0.04    0.00    0.00    0.00   95.40
11:41:20 AM  all    0.17    0.00    0.88    3.39    0.00    0.00    0.00    0.00    0.00   95.56
11:41:21 AM  all    0.17    0.00    1.17    3.47    0.00    0.00    0.00    0.00    0.00   95.19
11:41:22 AM  all    0.17    0.00    1.05    3.47    0.00    0.04    0.00    0.00    0.00   95.28
11:41:23 AM  all    0.13    0.00    1.84    3.39    0.00    0.00    0.00    0.00    0.00   94.64
11:41:24 AM  all    0.13    0.00    1.68    3.48    0.00    0.00    0.00    0.00    0.00   94.72
11:41:25 AM  all    0.08    0.00    1.01    3.43    0.00    0.00    0.00    0.00    0.00   95.48
11:41:26 AM  all    0.21    0.00    1.84    3.51    0.00    0.00    0.00    0.00    0.00   94.44
11:41:27 AM  all    0.17    0.00    0.96    3.43    0.00    0.00    0.00    0.00    0.00   95.44
11:41:28 AM  all    0.21    0.00    1.76    3.47    0.00    0.00    0.00    0.00    0.00   94.56
11:41:29 AM  all    0.17    0.00    1.72    3.44    0.00    0.00    0.00    0.00    0.00   94.68
11:41:30 AM  all    0.17    0.00    1.13    3.43    0.00    0.00    0.00    0.00    0.00   95.28
11:41:31 AM  all    0.17    0.00    1.68    3.52    0.00    0.00    0.00    0.00    0.00   94.64
11:41:32 AM  all    0.21    0.00    1.88    3.43    0.00    0.00    0.00    0.00    0.00   94.48
11:41:33 AM  all    0.04    0.00    0.96    3.44    0.00    0.00    0.00    0.00    0.00   95.56
11:41:34 AM  all    0.17    0.00    1.68    3.48    0.00    0.00    0.00    0.00    0.00   94.68
11:41:35 AM  all    0.13    0.00    1.01    3.43    0.00    0.00    0.00    0.00    0.00   95.44
11:41:36 AM  all    0.17    0.00    0.88    3.44    0.00    0.00    0.00    0.00    0.00   95.51
11:41:37 AM  all    0.13    0.00    1.01    3.39    0.00    0.00    0.00    0.00    0.00   95.48
11:41:38 AM  all    0.25    0.00    0.92    3.39    0.00    0.00    0.00    0.00    0.00   95.43
11:41:39 AM  all    0.17    0.00    1.64    3.44    0.00    0.00    0.00    0.00    0.00   94.76
11:41:40 AM  all    0.17    0.00    0.96    3.39    0.00    0.00    0.00    0.00    0.00   95.48
11:41:41 AM  all    0.17    0.00    1.00    3.52    0.00    0.00    0.00    0.00    0.00   95.31
11:41:42 AM  all    0.17    0.00    1.09    3.39    0.00    0.00    0.00    0.00    0.00   95.35
11:41:43 AM  all    0.04    0.00    1.76    3.44    0.00    0.00    0.00    0.00    0.00   94.76
11:41:44 AM  all    0.21    0.00    0.75    3.44    0.00    0.04    0.00    0.00    0.00   95.56
11:41:45 AM  all    0.17    0.00    1.05    3.39    0.00    0.00    0.00    0.00    0.00   95.40
11:41:46 AM  all    0.13    0.00    1.09    3.43    0.00    0.00    0.00    0.00    0.00   95.35
11:41:47 AM  all    0.17    0.00    1.63    3.48    0.00    0.00    0.00    0.00    0.00   94.72
11:41:48 AM  all    0.13    0.00    1.63    3.48    0.00    0.00    0.00    0.00    0.00   94.76
11:41:49 AM  all    0.17    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.60
11:41:50 AM  all    0.17    0.00    1.00    3.43    0.00    0.00    0.00    0.00    0.00   95.40
11:41:51 AM  all    0.21    0.00    1.05    3.35    0.00    0.00    0.00    0.00    0.00   95.39
11:41:52 AM  all    0.21    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.56
11:41:53 AM  all    0.13    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.68
11:41:54 AM  all    0.17    0.00    1.68    3.36    0.00    0.00    0.00    0.00    0.00   94.80
11:41:55 AM  all    0.13    0.00    1.30    3.30    0.00    0.00    0.00    0.00    0.00   95.28
11:41:56 AM  all    0.21    0.00    0.84    3.48    0.00    0.00    0.00    0.00    0.00   95.47
11:41:57 AM  all    0.21    0.00    1.05    3.39    0.00    0.00    0.00    0.00    0.00   95.36
11:41:58 AM  all    0.13    0.00    1.84    3.39    0.00    0.00    0.00    0.00    0.00   94.64
11:41:59 AM  all    0.17    0.00    1.05    3.43    0.00    0.00    0.00    0.00    0.00   95.35
11:42:00 AM  all    0.21    0.00    1.71    3.47    0.00    0.00    0.00    0.00    0.00   94.60
11:42:01 AM  all    0.13    0.00    1.17    3.23    0.00    0.00    0.00    0.00    0.00   95.48
11:42:02 AM  all    0.13    0.00    1.76    3.44    0.00    0.00    0.00    0.00    0.00   94.68
11:42:03 AM  all    0.17    0.00    1.00    3.47    0.00    0.00    0.00    0.00    0.00   95.36
11:42:04 AM  all    0.21    0.00    1.63    3.51    0.00    0.00    0.00    0.00    0.00   94.64
11:42:05 AM  all    0.17    0.00    1.00    3.39    0.00    0.00    0.00    0.00    0.00   95.44
11:42:06 AM  all    0.21    0.00    1.72    3.64    0.00    0.00    0.00    0.00    0.00   94.44
11:42:07 AM  all    0.17    0.00    0.96    3.47    0.00    0.00    0.00    0.00    0.00   95.40
11:42:08 AM  all    0.08    0.00    1.13    3.47    0.00    0.00    0.00    0.00    0.00   95.31
11:42:09 AM  all    0.17    0.00    0.96    3.39    0.00    0.00    0.00    0.00    0.00   95.48
11:42:10 AM  all    0.17    0.00    0.88    3.47    0.00    0.00    0.00    0.00    0.00   95.48
11:42:11 AM  all    0.13    0.00    0.96    3.60    0.00    0.00    0.00    0.00    0.00   95.31
11:42:12 AM  all    0.13    0.00    0.88    3.48    0.00    0.00    0.00    0.00    0.00   95.52
11:42:13 AM  all    0.21    0.00    1.05    3.43    0.00    0.00    0.00    0.00    0.00   95.32
11:42:14 AM  all    0.13    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.64
11:42:15 AM  all    0.17    0.00    0.96    3.51    0.00    0.00    0.00    0.00    0.00   95.36
11:42:16 AM  all    0.21    0.00    0.96    3.52    0.00    0.00    0.00    0.00    0.00   95.31
11:42:17 AM  all    0.17    0.00    1.09    3.47    0.00    0.00    0.00    0.00    0.00   95.28
11:42:18 AM  all    0.21    0.00    1.09    3.43    0.00    0.00    0.00    0.00    0.00   95.27
11:42:19 AM  all    0.13    0.00    0.92    3.44    0.00    0.00    0.00    0.00    0.00   95.52
11:42:20 AM  all    0.13    0.00    0.92    3.47    0.00    0.00    0.00    0.00    0.00   95.48
11:42:21 AM  all    0.13    0.00    1.84    3.56    0.00    0.00    0.00    0.00    0.00   94.48
11:42:22 AM  all    0.17    0.00    1.01    3.44    0.00    0.00    0.00    0.00    0.00   95.39
11:42:23 AM  all    0.21    0.00    1.59    3.48    0.00    0.00    0.00    0.00    0.00   94.72
11:42:24 AM  all    0.13    0.00    1.80    3.43    0.00    0.00    0.00    0.00    0.00   94.64
11:42:25 AM  all    0.13    0.00    1.01    3.39    0.00    0.00    0.00    0.00    0.00   95.48
11:42:26 AM  all    0.25    0.00    1.13    3.43    0.00    0.00    0.00    0.00    0.00   95.19
11:42:27 AM  all    0.17    0.00    1.13    3.43    0.00    0.00    0.00    0.00    0.00   95.27
11:42:28 AM  all    0.17    0.00    0.96    3.43    0.00    0.00    0.00    0.00    0.00   95.44
11:42:29 AM  all    0.08    0.00    0.92    3.44    0.00    0.00    0.00    0.00    0.00   95.56
11:42:30 AM  all    0.13    0.00    1.01    3.39    0.00    0.00    0.00    0.00    0.00   95.48
11:42:31 AM  all    0.21    0.00    1.72    3.60    0.00    0.00    0.00    0.00    0.00   94.48
11:42:32 AM  all    0.13    0.00    1.01    3.44    0.00    0.00    0.00    0.00    0.00   95.43
11:42:33 AM  all    0.17    0.00    1.76    3.43    0.00    0.00    0.00    0.00    0.00   94.64
11:42:34 AM  all    0.25    0.00    0.75    3.48    0.00    0.00    0.00    0.00    0.00   95.52
11:42:35 AM  all    0.17    0.00    1.80    3.39    0.00    0.00    0.00    0.00    0.00   94.64
11:42:36 AM  all    0.13    0.00    1.09    3.52    0.00    0.00    0.00    0.00    0.00   95.27
