60 GB	50 GB	5 GB	45 GB	40 GB	35 GB	30 GB	25 GB	
108.251	131.547	5.07149	87.3902	86.8882	72.0905	76.8021	72.9973	
98.3335	127.125	4.9715	93.6586	84.6186	70.4166	86.4573	67.9791	
97.3627	125.223	4.91224	86.1757	86.9797	72.4158	81.2052	67.5703	
84.6774	120.004	4.79223	87.0947	90.1767	72.2256	82.7385	87.5015	
88.4356	118.892	4.79715	74.2354	89.4334	71.0069	80.9097	91.387	
87.727	122.12	4.6945	75.3564	90.3128	65.2513	79.9264	98.7072	
95.0008	114.287	5.3347	74.9396	92.402	64.5393	78.7472	98.4011	
99.2057	119.462	5.08474	74.44	95.2085	57.3091	77.9905	97.6817	
101.268	120.681	5.09252	73.1401	96.2764	64.4343	81.4238	99.9365	
92.619	117.762	5.30056	77.1618	96.9155	68.3338	80.8566	99.8787	
98.0032	122.885	5.45379	78.7061	93.4422	64.6147	75.5634	100.881	
111.25	116.831	5.65326	77.3333	92.6832	62.5853	78.9452	96.7126	
109.653	103.819	5.58053	78.2696	95.3246	63.3053	82.6292	96.285	
107.361	111.554	5.66287	82.1205	94.7038	66.0275	84.9909	94.3	
104.45	115.367	5.6633	82.9182	85.5759	69.226	92.1919	105.221	
104.332	110.19	5.93766	81.7141	78.7273	69.5736	98.6157	102.875	
107.779	109.394	5.97159	81.8755	82.6244	64.2032	98.7431	98.401	
118.881	115.002	5.94149	79.9985	82.5997	69.9584	104.647	96.8803	
121.125	110.82	5.95577	74.4794	68.0964	64.6252	104.776	92.5126	
119.435	109.99	5.98067	79.9767	71.0614	63.1801	106.301	97.6222	
115.893	102.62	5.96634	79.4096	71.4873	62.6302	110.814	99.7591	
107.563	101.339	6.02053	67.9392	71.4897	65.0003	101.253	102.365	
112.911	97.9256	6.03193	69.8189	69.2706	70.9875	102.328	110.376	
114.879	98.289	5.96616	76.2505	69.1658	73.2805	97.1259	89.2195	
109.563	102.724	6.02291	80.7182	69.705	74.9093	93.6343	88.4678	
108.365	96.7242	6.05731	78.6356	63.7162	74.3786	95.9518	81.5206	
104.695	94.5518	5.27495	84.9657	67.0498	71.5174	98.5076	85.8676	
97.4923	85.1757	5.95291	92.1521	71.4714	75.2315	100.647	85.2553	
100.722	86.1272	7.81043	94.9912	70.8906	72.4417	101.974	86.4564	
105.706	80.9299	9.97051	93.7277	76.0558	69.2555	106.433	82.9069	
101.175	77.1718	12.3878	89.467	82.1795	69.982	107.007	81.8814	
86.0573	76.8068	15.1673	99.5959	80.9975	71.5291	106.026	81.4859	
84.9194	81.7852	15.6843	98.2302	80.8764	70.4796	101.983	82.0289	
84.6837	68.2716	15.6326	95.0904	83.8076	73.1253	105.007	78.2196	
84.6146	78.1985	15.6464	96.7362	82.1774	85.3752	95.4111	68.0808	
82.4971	82.9485	15.3074	99.6052	82.4381	83.8149	89.2591	81.9669	
79.0874	89.0207	15.2343	101.96	78.8878	86.3631	91.5266	87.7237	
70.456	90.1135	15.2557	102.089	77.5376	91.5069	87.6024	86.5757	
70.7218	91.7637	15.1528	100.564	75.3767	98.7761	86.2363	86.6375	
67.5953	90.652	15.1601	101.464	70.7768	103.716	81.5235	82.4248	
71.2794	92.5503	15.3064	101.859	75.0489	101.445	81.7313	76.6367	
70.3477	90.6084	15.3201	114.715	83.2009	103.528	78.6277	74.6371	
74.8336	102.25	15.6749	112.875	84.252	97.6844	78.6816	70.9335	
76.1117	104.589	16.0034	106.211	81.8307	94.99	81.688	71.3941	
77.676	100.9	16.6634	98.6982	85.3235	95.739	84.8931	69.2375	
71.5656	104.182	16.6161	98.0571	89.4309	97.8118	82.8941	71.859	
69.3994	107.021	16.8096	92.6211	87.8305	100.415	85.334	66.9527	
72.17	111.06	16.2941	88.9468	76.7902	93.6613	82.7611	69.4216	
72.3621	106.665	15.1594	85.9844	75.5824	106.744	78.0276	67.8968	
68.2068	107.845	13.2672	85.0808	71.2455	112.321	76.7669	70.8935	
66.6327	105.272	10.6811	85.1957	65.1865	113.871	77.0923	72.8126	
65.6941	109.615	7.98908	79.6598	63.8047	115.908	73.3912	79.7496	
72.0776	107.712	7.87022	81.1659	60.6963	119.109	71.0814	81.3675	
72.8667	110.259	8.52366	86.322	60.3637	115.35	63.7526	82.9519	
79.0554	95.8242	8.62792	86.1111	60.098	101.37	64.8066	82.5158	
86.4939	97.2455	8.65345	83.3675	59.1607	98.2799	65.3721	73.0116	
84.6357	93.8911	8.68499	83.1126	63.0753	95.6182	69.0554	73.8864	
89.9	91.7029	8.69793	82.0877	66.9847	82.9581	89.3937	75.4475	
90.7716	92.9184	8.95183	81.1952	70.917	77.8756	86.6819	78.0826	
89.836	91.4395	9.17122	74.2787	71.8997	74.3664	88.1799	82.3568	
86.2001	96.7181	9.7396	76.1042	78.0123	77.5478	94.0304	83.1174	
89.6141	97.6006	10.356	64.9562	71.2294	72.6842	92.2884	84.5282	
86.1834	86.4708	9.98022	61.9984	73.8136	75.2481	93.5156	85.6948	
86.5472	82.0993	9.9264	63.1208	74.3616	82.8555	94.0621	87.1245	
86.2853	85.4055	9.99434	58.3432	75.2979	82.0158	91.1821	91.5488	
85.921	105.192	10.5876	58.2028	82.1809	82.4062	92.7001	88.6157	
91.4669	102.355	10.5349	58.2924	79.0345	80.3549	88.8022	93.2495	
86.0965	98.7647	10.439	54.6797	82.1505	85.3672	89.4892	87.9675	
88.2265	96.901	9.70145	52.6463	81.8692	66.9869	94.6017	87.8874	
87.9066	97.471	9.51277	56.6659	81.4395	61.6408	92.3121	84.1163	
89.3461	98.4944	9.9448	54.824	80.4695	64.7586	94.4011	83.8174	
92.3556	95.0881	9.76301	50.3128	80.5673	64.5085	92.6032	76.8352	
89.1927	91.8084	9.41271	50.9122	84.9616	61.5635	94.9846	75.3341	
93.6426	94.2373	8.75689	48.6098	84.1865	61.7883	98.4656	77.1949	
86.0639	95.725	8.58978	45.8663	85.6261	64.2251	97.883	76.9148	
78.584	89.0967	8.62641	45.3675	96.2803	65.2793	96.5614	73.4255	
83.1743	85.1583	8.7679	42.5578	91.2397	65.9086	90.3575	71.6322	
77.3705	76.9688	8.7968	51.0938	87.179	66.2505	73.1106	72.1024	
78.0917	74.9795	8.66494	51.6452	86.3576	65.9681	73.392	68.8955	
78.7662	76.1779	8.35484	55.7776	85.9452	67.9403	73.4245	62.1859	
77.5191	71.3009	7.57381	56.707	74.3123	63.1256	67.5114	61.3284	
76.7876	70.016	6.90285	56.4947	76.7866	67.1116	69.7848	60.4535	
70.5126	68.297	7.24011	58.9521	78.773	62.5255	73.2628	54.6181	
65.4853	69.5499	7.29574	57.3168	86.2654	53.4494	69.7122	61.0343	
74.9909	66.1077	7.04956	57.7383	81.4097	56.2537	68.0472	60.0599	
79.0144	51.9243	7.71423	60.1891	72.9178	57.6417	66.0386	60.7676	
74.2755	54.0977	8.82929	57.9712	74.0013	59.8353	70.8647	59.7563	
75.4275	56.295	9.24741	58.6053	72.327	55.6452	69.0809	60.8268	
76.0114	56.7086	10.0716	59.1902	72.2599	57.347	66.2015	61.1169	
77.0732	58.3263	10.9878	52.786	73.3606	59.0339	68.1518	60.809	
75.0385	60.6548	12.7521	54.7864	75.9376	54.127	75.8317	69.4263	
72.5591	60.5038	15.3073	56.6699	76.7169	51.7544	77.8753	74.4702	
71.3284	61.1985	18.5064	57.5114	76.1151	56.991	75.7288	73.4345	
67.4612	61.5892	19.6764	56.1033	75.9046	57.7408	71.9721	69.2763	
69.7482	58.5824	20.235	56.072	82.2643	54.3865	70.6704	75.8451	
70.4536	69.5039	20.4368	56.33	73.4541	52.2081	74.0235	79.8763	
67.7702	69.581	20.7948	57.0995	84.753	57.7899	72.0782	80.0271	
65.6845	75.3339	22.0664	51.3132	92.3909	57.7785	67.9942	78.5455	
72.9443	80.0818	24.0349	60.8079	89.5059	55.9683	69.4618	89.7668	
78.456	77.5813	24.7798	56.0558	89.7586	54.3851	69.8803	92.858	
81.0161	74.3211	24.7221	54.5038	87.0238	55.4026	66.7882	94.1979	
79.5531	75.7788	24.607	52.6526	83.9623	53.6329	64.7353	95.842	
79.2236	79.9466	24.1834	52.8126	83.5481	54.7046	57.935	96.212	
80.023	80.3489	23.79	53.5194	74.1049	58.6946	59.889	88.5969	
70.8295	83.5966	23.1285	58.045	76.6973	56.8861	61.7746	83.1994	
68.1273	77.3172	21.7799	57.1752	73.6892	53.4615	64.1105	82.5229	
65.8078	76.9589	20.5917	57.9902	74.479	49.8559	59.1488	79.6618	
64.2039	74.147	19.9806	58.1705	74.8536	51.0043	57.1529	81.786	
58.148	73.809	19.0496	58.1728	79.2481	55.5106	59.6762	79.3106	
57.5142	74.5599	17.7135	58.0558	78.6499	54.1206	58.1603	80.6193	
62.1064	73.7556	15.3683	57.6891	78.0819	53.3944	52.6228	70.8936	
65.7605	78.9717	12.5745	57.097	74.8312	51.8799	55.6693	64.7529	
73.8788	79.2256	9.27313	55.768	74.0441	46.6442	57.7869	63.4567	
72.3777	75.3779	7.98397	53.682	71.3304	47.0196	59.0436	63.6354	
75.4375	75.4069	7.35416	52.4077	64.738	47.1029	63.6019	58.0501	
75.3627	69.147	6.99989	54.3056	65.5907	50.0573	63.6818	54.1926	
83.5819	70.2322	96.9003	56.8144	54.1688	45.6129	64.5529	51.0188	
85.1446	67.3543	97.3197	55.2033	56.3819	44.9781	63.9367	54.4527	
74.5241	65.8846	95.1525	47.737	57.9896	45.0076	60.0659	43.9208	
70.5289	71.8092	94.3372	46.9475	57.578	44.6177	59.8276	44.2277	
67.235	73.7854	94.324	45.074	58.746	44.9129	61.7757	44.2452	
69.4065	75.5516	94.328	47.8408	59.464	45.3695	62.9787	44.0681	
74.1551	73.6318	94.3287	47.8811	56.5199	45.3595	64.4935	44.3987	
72.4351	72.6872	94.3291	46.2956	56.7528	44.1729	64.8448	43.3979	
73.342	68.2707	94.3204	44.5055	54.056	42.4852	63.8098	48.6599	
73.6244	68.306	94.3251	42.462	56.5748	45.1496	62.5901	48.6369	
74.3277	69.2698	94.3239	43.5798	55.1038	47.4675	63.8707	54.0352	
77.1647	69.2942	94.3255	41.9685	56.5579	45.4231	64.2165	52.1209	
76.5035	69.751	94.3212	40.7312	52.8331	46.0727	65.3675	53.1511	
80.5938	66.3976	94.3146	45.325	52.7037	45.9152	66.4159	53.236	
76.8458	66.3733	94.3024	43.8788	50.1612	45.5146	61.0114	53.1412	
72.3218	61.0235	94.2915	44.3763	50.7614	46.9858	60.0079	54.547	
65.4003	60.4174	94.287	45.8238	50.8068	49.798	57.6885	57.1347	
66.7308	61.8356	94.2826	50.7809	51.963	49.257	57.5174	57.4238	
63.5901	63.9022	94.2707	56.2586	51.1274	50.5683	56.7589	60.1067	
63.197	59.9097	94.2632	59.5368	49.8189	54.2642	56.8611	60.4355	
56.5918	58.422	3.72831	56.3128	49.3696	53.302	57.0197	58.4007	
56.0376	56.7376	1.86621	60.067	43.074	56.2847	58.8558	55.3346	
56.3042	53.5613	1.84349	58.3357	41.7225	57.6628	60.4703	54.3897	
53.5158	49.3693	1.82752	59.3969	39.9767	61.5817	58.8166	59.5181	
55.1129	49.4261	1.82267	62.4032	42.8394	60.4522	56.9382	57.9367	
54.2835	43.9144	1.82167	59.6464	41.3335	59.8988	56.3744	56.008	
52.5789	44.6706	1.81048	59.6048	41.0789	60.5079	57.9824	58.853	
53.7207	46.631	1.79791	59.362	47.8658	58.6267	57.0548	63.41	
52.2705	53.7062	1.80191	56.9552	48.2145	58.1309	54.5967	62.4215	
57.6119	51.1065	1.79484	60.8707	48.339	55.4808	53.3762	62.1772	
57.0509	49.4573	1.79466	59.1176	46.9847	54.9735	51.0575	56.0764	
57.2282	49.8433	1.79266	72.6634	48.5025	55.0257	52.3707	55.5407	
57.0321	48.5116	1.79203	72.6695	47.9409	49.3857	45.1574	55.1625	
54.6577	49.9971	1.78724	69.4271	45.9968	48.6608	47.5295	55.2768	
60.7645	49.022	1.79098	69.9517	45.9511	49.6851	49.7186	58.8859	
62.2064	47.6223	1.79091	73.4108	47.1724	48.4516	46.9518	66.4692	
68.0686	47.2954	1.78122	74.1571	45.5051	44.9177	48.356	65.691	
64.6446	47.5705	1.77185	70.2979	47.7741	46.2757	48.8681	74.5719	
63.801	46.4416	1.76784	65.4149	47.3742	47.6577	47.1107	74.0198	
63.6971	46.6338	1.76864	60.0813	47.5305	47.7237	45.6684	74.1419	
61.0872	61.0038	1.77824	61.4001	49.8811	46.9321	45.2935	79.4771	
60.5401	62.8912	1.78363	58.3289	46.216	44.1178	42.1281	78.7536	
63.6027	62.2887	1.79273	59.4866	47.3224	42.1199	44.3291	81.0596	
66.0925	63.0114	1.79418	63.1464	51.4339	39.0363	43.9311	76.2339	
64.0546	64.2841	1.79647	58.6582	47.8886	39.3045	42.2931	77.87	
62.5328	64.8255	1.79531	59.3286	50.6467	41.4934	41.4693	77.4696	
60.8211	61.7867	1.80104	59.918	48.3651	42.8493	39.232	74.7279	
62.1805	60.6738	1.81338	59.3951	41.1511	44.6986	37.8532	70.682	
61.0815	53.9085	1.81684	60.1343	44.8081	48.3528	39.0521	68.6385	
55.9005	55.8069	1.81308	56.8636	46.656	51.2703	40.505	70.1669	
56.8951	55.417	1.81389	61.6569	46.5295	48.7878	43.8422	70.0084	
56.5524	71.8194	1.81403	50.6101	45.9139	50.2963	42.285	78.8797	
59.775	74.8639	1.81198	52.4612	47.4382	51.0431	42.7268	80.5095	
58.0926	75.0101	1.81413	50.5939	48.5016	50.6093	40.8032	78.4439	
52.6947	77.9052	1.81404	49.776	51.3638	48.4079	40.4728	74.2573	
50.9199	79.648	1.81938	45.5159	50.9571	48.4329	42.3478	68.2492	
42.4404	83.1583	1.82723	46.5375	51.4901	50.2701	42.3368	67.4617	
41.6702	82.7457	1.83073	47.0314	50.9238	50.5328	40.3351	56.8742	
41.2069	86.5008	1.83482	47.2106	52.3549	47.9787	39.2773	53.4108	
40.8792	85.1761	1.83589	46.2736	52.3966	45.0881	39.8359	55.6771	
41.3423	72.33	1.83033	46.9702	50.579	44.868	41.0183	53.4152	
42.3159	70.6022	1.83211	46.5224	50.0616	45.3894	42.5311	54.3482	
41.9865	71.9193	1.84301	45.6465	49.9583	46.7003	42.6047	52.5544	
40.7491	70.8606	1.85628	42.3663	49.4755	52.7549	42.5276	55.4407	
42.5213	68.2064	1.85997	42.0127	48.8039	53.2496	43.2315	52.9077	
44.3843	69.8381	1.86598	42.4698	46.0514	48.8894	43.179	55.7284	
44.0623	75.0123	1.87129	41.4252	50.7874	47.2633	42.654	55.4875	
42.1618	73.5901	1.86954	42.4658	51.7414	45.3293	43.5909	55.4352	
43.4829	73.6273	1.86996	41.7129	49.1014	41.6821	46.0622	54.8694	
41.2825	71.9731	1.87299	44.0156	47.1311	39.2392	44.7507	58.0942	
39.4586	71.9289	1.8697	41.4055	50.0676	40.6031	43.7797	60.1123	
41.9502	58.1985	1.86769	40.4971	47.0257	44.3026	47.3102	54.3917	
39.9621	55.1625	1.86935	41.3241	52.5888	46.6995	48.6622	53.3109	
38.5855	55.6355	1.87561	41.7338	52.8982	48.6309	49.7772	53.6406	
36.7732	52.2673	1.88704	44.566	55.0175	49.5363	48.9349	58.0197	
36.9881	49.2204	1.89437	43.9232	57.4959	56.7842	46.3165	55.6341	
37.2561	50.3924	1.89991	39.783	57.8753	55.5772	46.2768	57.0822	
39.6445	48.7879	1.90699	37.8109	55.823	53.0021	47.5193	60.6551	
40.2372	44.0862	1.91109	53.2595	56.4727	52.3493	47.9364	62.9784	
40.2858	44.9864	1.92182	53.0182	57.2196	54.4392	44.9868	61.0881	
39.8531	44.6941	1.93993	50.8341	59.5358	65.3204	45.8292	60.142	
42.9944	45.8592	1.94818	50.7752	60.2165	69.5169	48.3666	58.974	
39.67	46.8729	1.95119	50.3316	59.0948	69.1946	45.1575	60.5657	
42.0427	47.7393	1.95516	53.028	60.4025	64.0452	46.1393	57.4208	
41.4317	48.2993	1.95009	55.4836	59.632	63.8959	45.7305	61.7806	
39.3054	46.1307	65.149	56.3298	61.0801	65.2355	46.2748	66.3582	
38.7687	41.1449	65.161	59.7777	56.9194	64.7942	47.4877	66.325	
39.6572	42.8465	65.1659	67.437	58.1453	68.0985	48.4726	71.7738	
40.904	42.8683	65.1595	66.1052	61.6957	69.2956	49.4305	71.5176	
41.6096	45.652	65.1598	63.9227	61.5672	69.7359	48.4476	70.4716	
41.7358	47.2434	65.1605	61.0454	57.781	70.0581	46.4788	68.1127	
40.2169	44.552	65.1621	59.9151	56.6982	70.0824	43.3616	63.5741	
38.0733	42.8791	65.159	58.3406	51.3622	67.3814	44.1906	63.2524	
42.3742	40.8615	65.1474	58.9758	50.5547	66.2437	40.0152	64.9537	
41.9807	39.7903	65.1343	56.2958	47.6408	70.5279	39.7722	59.6946	
43.083	40.6499	65.1186	58.9332	44.3678	61.6948	38.7485	60.082	
43.5557	35.5371	65.1034	58.3821	43.3887	60.8214	38.8269	57.9609	
43.3172	35.148	65.1067	60.9463	44.5061	61.3031	39.7322	55.3697	
42.1485	34.6847	65.1029	46.8767	45.0637	63.2042	43.5273	54.619	
43.765	35.3279	65.0817	46.2052	43.6858	58.3702	47.776	52.362	
43.4106	35.5429	65.0624	48.093	42.3825	50.4897	46.0408	51.4314	
39.4751	36.3172	65.0526	49.4191	42.214	46.0145	44.6049	51.1292	
39.9529	34.4639	65.0336	50.6813	42.5146	45.385	47.5444	48.4146	
37.9278	32.4684	65.0176	47.5517	38.5279	43.2151	48.8865	47.0228	
39.1482	32.0473	65.0163	49.5053	38.0438	47.4639	48.4583	44.2821	
41.0269	32.1236	1.80418	48.6601	41.4273	47.5928	48.6987	38.5556	
40.3294	33.5718	1.78769	44.5109	44.3712	46.9391	46.8748	42.8711	
40.7784	34.0618	1.77661	36.9273	45.8978	43.609	47.1381	37.7966	
39.9065	33.5328	1.76489	39.3001	46.2364	44.4908	45.2538	36.9628	
43.2208	31.5172	1.76185	40.6292	45.0505	44.5706	47.6986	37.3118	
48.1585	30.4391	1.76123	42.1627	46.4405	45.133	47.5888	39.741	
45.7342	29.2851	1.76002	42.049	47.3041	39.4016	47.6269	40.297	
46.8787	32.714	1.75611	43.7465	48.3003	39.026	46.0893	42.4673	
43.1558	39.9782	1.76119	44.0413	47.9282	39.5984	45.953	41.8303	
45.0359	42.5574	1.75986	44.0904	52.3393	35.3802	47.1261	42.3852	
43.7989	43.157	1.76256	41.7319	52.796	36.8038	47.0664	41.6884	
43.5406	45.4155	1.76369	42.9115	52.7465	37.1118	46.206	41.3912	
43.8553	46.0214	1.75495	46.2149	52.8561	36.5801	44.9562	42.5802	
43.9024	52.807	1.75479	45.377	49.709	35.1509	40.0583	43.0699	
42.8736	56.2189	1.76401	47.826	49.0331	35.7211	35.3715	44.3243	
43.1886	55.9995	1.76726	47.1206	48.5692	33.2374	34.4077	44.608	
45.9217	54.9299	1.76884	46.4082	47.4528	35.1177	32.7153	45.9873	
45.9623	59.0896	1.76913	44.6009	47.9692	37.038	31.4025	45.2951	
45.3439	61.549	1.76657	45.6402	47.9354	38.7986	31.1692	48.1543	
48.3186	61.2607	1.76216	43.3252	50.6786	34.0264	32.6259	47.2839	
46.4892	60.7241	1.76942	45.4462	47.6459	33.1465	32.5122	46.1891	
46.7299	57.9475	1.77043	44.2209	43.9268	35.989	40.2036	41.8045	
46.1685	56.2478	1.76855	45.8374	40.0227	35.7626	39.5332	42.0284	
50.3161	60.1715	1.77244	44.1651	36.636	34.674	37.5466	42.8668	
51.153	61.1101	1.77038	42.4873	36.4537	34.328	37.1974	38.8177	
47.1569	60.5087	1.76095	43.9599	36.2643	34.8077	37.8843	37.2707	
46.5734	61.9144	1.75185	43.5296	35.2817	36.4736	38.3464	38.1842	
45.6707	58.5031	1.75664	45.7117	32.1768	40.1602	38.941	46.1925	
47.0815	52.7941	1.75913	45.6363	34.435	39.8834	38.9955	45.3372	
44.4882	50.8376	1.76192	50.9229	27.7086	41.4727	37.5129	44.9587	
44.0097	50.9267	1.75967	51.5722	29.2703	43.0946	37.5953	48.9487	
43.5589	49.7761	1.76182	50.3425	29.8488	43.2704	39.9053	50.3385	
42.9828	51.1938	1.75661	44.0517	30.9017	50.0955	47.0711	47.9438	
42.7446	45.5722	1.75485	43.6295	39.3515	49.8647	48.4274	50.8331	
41.7995	41.5732	1.75153	41.3371	40.8214	48.9376	48.3466	52.8925	
44.5915	39.9378	1.74988	40.7037	41.2293	53.1483	49.3163	50.665	
43.0695	38.7418	1.74994	40.8874	42.1696	58.591	48.6283	49.882	
43.8179	34.2496	1.75906	41.5496	42.5209	58.961	48.0736	52.0829	
43.6433	34.8439	1.76403	40.3829	41.2371	59.186	47.8165	48.9327	
40.4204	34.3477	1.76767	39.2106	42.8689	58.932	48.9478	48.3778	
41.681	39.4613	1.76677	36.3036	41.2627	58.8905	48.6924	48.8541	
42.9818	40.011	1.76689	37.8374	42.4761	56.9842	41.4864	51.5667	
43.9605	38.7813	1.77797	37.0354	42.6966	62.2451	44.426	51.3877	
39.774	35.462	1.78904	36.8719	41.5316	61.4927	51.4329	51.3761	
35.3829	34.0303	1.78929	36.4634	46.3336	62.4498	50.5986	51.9118	
35.0746	36.2209	1.79778	35.032	45.5762	59.7162	51.7288	51.2232	
35.4674	34.729	1.8083	35.4644	46.9452	61.0481	51.321	48.9204	
37.2206	35.1103	1.80566	34.0108	46.6282	57.7347	51.1732	40.7856	
36.385	34.685	1.8066	36.7071	44.2007	58.1867	51.9776	39.3279	
36.7501	34.9931	1.81057	33.7027	50.1393	56.7058	52.0358	46.5242	
38.7819	35.1598	1.81983	32.3734	49.137	55.8657	54.4566	43.5751	
42.0803	35.1995	1.82187	31.9509	49.288	54.7032	52.5386	42.005	
41.5086	32.6756	1.83722	36.2881	47.3022	48.7096	45.3897	43.6953	
43.2193	32.0597	1.84037	36.7813	41.3709	49.4315	43.1649	40.8791	
43.6647	31.8813	1.85209	37.0457	38.8173	50.0447	45.5808	40.154	
40.2022	35.7967	1.85502	40.6415	37.2332	45.3956	45.7675	41.0688	
37.9609	37.1435	1.85703	39.9928	40.6115	38.4429	45.9746	41.691	
38.6182	37.4779	1.86135	40.0188	38.7892	37.4373	47.9841	40.4225	
41.0268	36.2555	1.86996	40.6092	46.2887	36.8008	46.406	40.5789	
41.3394	36.3865	87.7774	40.0978	46.0746	37.2956	44.3725	40.5177	
41.1007	32.2228	?	42.8514	46.793	37.6139	45.5678	40.6606	
40.0591	31.6116	?	43.6802	46.8251	40.0357	46.1754	40.5729	
39.9399	31.7658	?	43.0648	47.7256	35.5898	50.0203	40.6734	
38.4878	31.593	?	43.2051	48.5228	37.2803	44.0746	40.1777	
37.7164	31.7826	?	43.7452	44.0911	43.7572	45.8663	42.4628	
37.2662	30.6164	?	43.9935	44.3897	46.1139	45.6564	45.4118	
37.6735	32.8052	?	43.4832	44.6641	44.5825	45.1236	47.4082	
35.9932	33.8559	?	40.8289	46.9565	47.2196	44.1985	47.5737	
34.9195	32.1048	?	36.9409	48.7569	46.1758	45.1919	49.4242	
38.4598	33.0493	?	36.5584	45.4513	45.0895	45.6909	44.0601	
37.8208	34.791	?	38.4539	45.9424	46.9256	43.3752	43.959	
34.9916	34.2094	?	39.8342	45.105	51.6361	45.3111	44.44	
34.096	35.0717	?	35.6368	44.6046	51.463	46.532	43.899	
33.5335	35.6995	?	36.3926	43.5037	50.468	47.2929	42.7492	
31.6684	35.3316	?	38.6319	43.9764	50.6183	46.4046	40.6333	
35.4915	31.8481	?	35.5059	46.9203	52.3988	45.6796	40.3454	
37.1637	32.3139	?	34.7068	44.2584	56.4209	46.4887	40.0939	
35.5038	31.9391	?	36.0175	45.2221	55.9408	43.672	41.1638	
34.7497	32.8954	?	35.2329	39.2636	55.4406	43.3834	41.0899	
33.015	34.8605	?	35.8919	38.0391	58.2443	42.677	40.7008	
32.489	34.5189	?	34.6463	38.627	57.5209	43.4781	39.3012	
33.701	35.1021	?	32.8681	37.2998	54.2918	42.0571	38.2053	
33.1131	37.0693	?	34.8149	37.7544	54.0295	35.5787	37.8379	
33.8187	37.007	?	34.524	38.331	52.0094	35.4705	37.7277	
36.511	40.8988	?	35.2344	37.6035	45.1962	37.5728	35.0668	
38.0421	39.8656	?	34.9477	39.3907	44.5936	36.4009	32.8086	
37.9435	38.2616	?	37.6219	40.2361	44.2108	35.8271	31.5488	
37.1245	38.4687	?	36.7517	37.5502	40.9297	36.1379	29.5767	
38.6155	39.9474	?	36.3007	43.813	39.904	36.9532	28.7358	
37.5112	42.1053	?	34.8147	42.6593	40.7929	37.3497	26.91	
39.1183	41.5615	?	33.0312	41.1999	39.4525	37.3138	27.127	
40.0242	43.0392	?	35.2332	40.8973	39.6555	34.8724	26.5733	
41.0112	43.8175	?	35.5537	41.4276	39.2613	34.673	28.6818	
41.0603	43.1264	?	33.8748	41.0048	38.7254	34.7072	27.59	
45.6684	48.4	?	31.0264	41.9539	38.4728	35.5801	28.9666	
41.8294	48.0751	?	30.1298	39.2259	37.3536	36.0161	30.1254	
42.2186	48.5972	?	31.7156	39.0847	35.0132	37.1215	31.1453	
43.2281	50.6654	?	30.3706	39.068	36.0265	37.8429	28.9658	
41.6228	47.9572	?	34.1309	37.1438	35.2498	38.5811	28.4337	
41.0659	46.6289	?	33.835	35.4921	36.9043	40.6667	29.4756	
40.4904	46.186	?	31.5399	37.9871	39.8118	41.3021	30.1209	
38.3086	46.486	?	32.2176	40.1327	40.7332	43.8918	28.3577	
37.7225	47.1291	?	29.8203	38.823	40.241	45.064	30.2595	
39.0876	47.3973	?	29.4217	37.2248	41.4685	44.3234	29.4682	
37.4048	43.5516	?	29.6339	38.9133	39.8409	42.1966	29.4133	
36.253	46.3743	?	29.0218	37.8706	40.5781	44.7842	31.1438	
35.6472	47.9136	?	26.2585	36.2524	43.4803	46.7472	31.308	
36.3657	47.8618	?	27.5128	36.7945	44.7295	47.2158	32.2188	
36.5422	46.564	?	29.765	31.3536	45.7373	45.5465	33.4386	
34.6191	44.0093	?	28.9039	31.5947	45.7842	44.9359	33.9638	
32.871	41.5761	?	28.787	32.4671	44.0036	47.5371	33.6229	
31.8764	39.9852	?	27.103	32.9187	40.0057	51.2011	35.5734	
32.086	39.8281	?	27.3421	34.1821	39.3168	50.0533	33.614	
31.3136	41.1648	?	27.4486	34.4362	40.1081	49.5474	34.3472	
27.7321	37.7401	?	28.1585	34.2979	40.3442	48.768	32.9601	
27.443	39.2718	?	28.4522	35.1229	38.9346	48.8648	31.5937	
25.6774	38.6409	?	27.1394	34.1173	36.4804	46.8955	33.9764	
25.4896	37.7305	?	27.9321	33.8329	36.8256	46.3249	38.6024	
25.9527	39.0419	?	25.137	35.1357	49.709	45.2928	39.8306	
29.3208	39.9246	?	25.2553	36.0835	44.8643	44.0077	41.233	
28.62	41.0963	?	25.4661	33.4417	42.689	40.7808	40.5905	
29.9299	40.0142	?	25.3312	31.8163	41.3383	38.7556	41.1515	
29.1128	37.5241	?	25.8618	32.8017	41.723	37.3362	40.2247	
26.586	36.8746	?	25.9539	33.9151	41.3317	39.0027	41.6866	
27.202	36.3698	?	25.0158	32.5593	41.6253	36.9265	41.9004	
28.2173	33.3365	?	25.104	31.7639	40.4725	34.6989	40.2392	
28.2548	31.4726	?	25.7183	31.5577	37.045	33.4331	42.4388	
28.5999	29.8812	?	25.0023	31.0995	34.9262	33.1158	40.6139	
27.3127	29.986	?	23.0586	29.2572	34.8898	32.7254	38.7844	
28.0898	29.3293	?	24.3444	28.6766	36.2939	32.1706	38.441	
28.2234	29.8366	?	24.3756	28.0305	36.3324	30.0871	37.6666	
29.749	30.2765	?	22.5417	27.5606	35.9003	27.8828	37.7925	
28.8806	29.2944	?	22.4822	25.85	35.9127	28.1256	38.0935	
