60 GB	50 GB	5 GB	45 GB	40 GB	35 GB	30 GB	25 GB	
89.6	88	147.2	91.2	91.2	89.6	89.6	89.6	
89.6	88	147.2	91.2	91.2	89.6	89.6	88	
88	88	147.2	91.2	91.2	89.6	89.6	89.6	
88	88	147.2	91.2	91.2	89.6	89.6	89.6	
88	89.6	147.2	89.6	91.2	89.6	89.6	89.6	
88	89.6	147.2	89.6	89.6	88	89.6	89.6	
88	88	148.8	89.6	91.2	89.6	89.6	91.2	
88	88	147.2	91.2	91.2	89.6	89.6	89.6	
88	89.6	147.2	91.2	91.2	89.6	89.6	89.6	
88	88	147.2	91.2	89.6	88	89.6	89.6	
86.4	88	147.2	89.6	89.6	88	89.6	91.2	
88	88	148.8	89.6	89.6	89.6	91.2	91.2	
86.4	89.6	147.2	89.6	91.2	89.6	89.6	91.2	
86.4	89.6	147.2	91.2	89.6	89.6	89.6	89.6	
88	88	147.2	91.2	89.6	88	89.6	91.2	
88	88	147.2	89.6	89.6	88	89.6	91.2	
86.4	89.6	147.2	89.6	89.6	89.6	91.2	91.2	
86.4	89.6	147.2	89.6	88	88	91.2	91.2	
88	89.6	147.2	89.6	88	88	89.6	91.2	
88	88	147.2	89.6	89.6	88	89.6	89.6	
88	89.6	147.2	88	89.6	89.6	89.6	91.2	
86.4	89.6	148.8	88	89.6	88	91.2	91.2	
88	89.6	147.2	88	88	88	91.2	91.2	
88	88	147.2	88	88	88	89.6	91.2	
88	88	148.8	89.6	88	88	89.6	91.2	
89.6	88	147.2	89.6	88	89.6	89.6	91.2	
89.6	89.6	147.2	88	88	88	91.2	89.6	
88	89.6	147.2	88	88	88	91.2	91.2	
88	88	147.2	88	86.4	88	91.2	91.2	
88	89.6	148.8	88	89.6	89.6	89.6	91.2	
89.6	89.6	147.2	89.6	88	89.6	89.6	91.2	
89.6	89.6	147.2	88	88	88	89.6	89.6	
89.6	88	148.8	88	88	88	91.2	89.6	
89.6	88	147.2	88	88	88	91.2	91.2	
89.6	89.6	148.8	88	88	89.6	91.2	91.2	
89.6	89.6	147.2	89.6	88	89.6	89.6	91.2	
91.2	89.6	147.2	89.6	88	88	89.6	91.2	
89.6	88	147.2	88	88	89.6	89.6	91.2	
91.2	88	147.2	89.6	88	89.6	91.2	91.2	
89.6	89.6	148.8	89.6	88	89.6	91.2	91.2	
89.6	89.6	147.2	91.2	88	89.6	89.6	91.2	
91.2	88	147.2	89.6	88	89.6	89.6	91.2	
91.2	88	148.8	89.6	88	89.6	89.6	91.2	
91.2	89.6	147.2	89.6	88	89.6	91.2	89.6	
89.6	89.6	147.2	89.6	88	89.6	89.6	89.6	
89.6	89.6	147.2	89.6	89.6	89.6	89.6	89.6	
88	88	145.6	91.2	88	89.6	89.6	91.2	
89.6	88	147.2	91.2	88	89.6	89.6	91.2	
89.6	89.6	147.2	89.6	89.6	89.6	89.6	91.2	
89.6	89.6	145.6	89.6	88	89.6	91.2	89.6	
89.6	88	145.6	89.6	88	89.6	89.6	89.6	
88	88	145.6	91.2	88	89.6	89.6	91.2	
89.6	89.6	145.6	91.2	88	89.6	89.6	91.2	
89.6	89.6	145.6	91.2	89.6	89.6	89.6	91.2	
89.6	89.6	145.6	89.6	89.6	89.6	89.6	91.2	
89.6	88	147.2	89.6	89.6	89.6	91.2	91.2	
88	88	145.6	89.6	88	91.2	89.6	89.6	
89.6	89.6	147.2	91.2	89.6	89.6	89.6	89.6	
88	89.6	147.2	91.2	89.6	89.6	89.6	89.6	
89.6	88	145.6	91.2	88	89.6	89.6	91.2	
89.6	88	147.2	89.6	88	89.6	91.2	91.2	
88	89.6	145.6	91.2	88	91.2	89.6	91.2	
88	88	145.6	91.2	88	91.2	89.6	89.6	
89.6	88	147.2	91.2	88	89.6	89.6	91.2	
89.6	88	145.6	91.2	88	89.6	91.2	91.2	
89.6	88	147.2	89.6	86.4	89.6	91.2	91.2	
91.2	89.6	148.8	89.6	88	91.2	91.2	91.2	
91.2	88	147.2	89.6	88	91.2	89.6	91.2	
91.2	88	147.2	91.2	88	89.6	89.6	91.2	
91.2	88	148.8	91.2	88	89.6	89.6	92.8	
91.2	88	148.8	91.2	89.6	89.6	91.2	91.2	
92.8	88	147.2	89.6	89.6	91.2	89.6	91.2	
91.2	88	147.2	89.6	89.6	91.2	89.6	91.2	
91.2	88	148.8	89.6	88	89.6	89.6	91.2	
91.2	88	147.2	91.2	88	89.6	89.6	91.2	
91.2	88	147.2	91.2	88	89.6	88	91.2	
92.8	88	148.8	89.6	89.6	89.6	89.6	92.8	
92.8	88	147.2	89.6	89.6	91.2	89.6	92.8	
92.8	88	147.2	89.6	89.6	89.6	89.6	91.2	
92.8	88	148.8	89.6	91.2	89.6	89.6	91.2	
92.8	88	147.2	91.2	89.6	89.6	88	91.2	
92.8	88	148.8	91.2	89.6	89.6	89.6	91.2	
92.8	89.6	148.8	89.6	91.2	89.6	89.6	92.8	
89.6	88	147.2	89.6	91.2	89.6	89.6	92.8	
91.2	88	148.8	89.6	91.2	89.6	89.6	91.2	
91.2	88	148.8	91.2	91.2	89.6	88	91.2	
91.2	88	147.2	91.2	91.2	89.6	88	91.2	
91.2	88	148.8	89.6	91.2	89.6	89.6	91.2	
91.2	88	148.8	89.6	91.2	89.6	89.6	91.2	
91.2	88	147.2	89.6	91.2	89.6	88	91.2	
91.2	89.6	148.8	89.6	91.2	89.6	88	92.8	
91.2	88	150.4	91.2	91.2	89.6	89.6	91.2	
91.2	88	148.8	91.2	89.6	89.6	89.6	91.2	
91.2	88	148.8	89.6	91.2	89.6	89.6	91.2	
91.2	88	150.4	89.6	91.2	89.6	88	91.2	
91.2	88	148.8	89.6	91.2	89.6	89.6	91.2	
91.2	88	148.8	91.2	91.2	89.6	89.6	91.2	
91.2	88	150.4	91.2	91.2	89.6	89.6	89.6	
91.2	88	148.8	89.6	91.2	89.6	88	91.2	
91.2	88	148.8	89.6	91.2	89.6	88	91.2	
91.2	88	148.8	88	91.2	89.6	89.6	91.2	
92.8	88	147.2	88	91.2	89.6	89.6	91.2	
91.2	88	147.2	89.6	91.2	89.6	89.6	91.2	
92.8	89.6	148.8	89.6	91.2	89.6	88	91.2	
92.8	88	147.2	89.6	91.2	89.6	88	91.2	
92.8	88	147.2	88	92.8	89.6	89.6	91.2	
92.8	88	148.8	88	91.2	89.6	89.6	91.2	
92.8	89.6	148.8	89.6	91.2	89.6	89.6	91.2	
92.8	89.6	147.2	89.6	91.2	89.6	88	91.2	
91.2	88	148.8	89.6	91.2	89.6	89.6	91.2	
91.2	88	148.8	88	91.2	89.6	89.6	91.2	
91.2	89.6	147.2	88	91.2	89.6	89.6	91.2	
92.8	89.6	148.8	88	91.2	89.6	89.6	91.2	
92.8	88	148.8	89.6	91.2	91.2	88	91.2	
92.8	88	147.2	89.6	91.2	89.6	89.6	91.2	
92.8	89.6	148.8	88	91.2	89.6	89.6	89.6	
92.8	89.6	147.2	88	91.2	89.6	89.6	91.2	
91.2	88	147.2	88	89.6	89.6	89.6	91.2	
91.2	88	148.8	89.6	89.6	91.2	89.6	91.2	
91.2	89.6	147.2	89.6	89.6	89.6	89.6	91.2	
91.2	89.6	148.8	89.6	91.2	89.6	89.6	91.2	
91.2	88	150.4	89.6	91.2	89.6	89.6	91.2	
92.8	88	148.8	89.6	91.2	89.6	89.6	91.2	
92.8	88	148.8	89.6	89.6	91.2	91.2	89.6	
91.2	89.6	150.4	89.6	89.6	89.6	89.6	91.2	
91.2	88	148.8	91.2	89.6	89.6	89.6	91.2	
91.2	88	148.8	91.2	91.2	89.6	89.6	91.2	
91.2	88	148.8	89.6	91.2	89.6	89.6	91.2	
91.2	88	148.8	89.6	91.2	91.2	91.2	91.2	
92.8	89.6	148.8	89.6	91.2	89.6	89.6	89.6	
92.8	88	147.2	91.2	89.6	89.6	89.6	89.6	
92.8	88	147.2	91.2	89.6	89.6	89.6	91.2	
92.8	88	147.2	89.6	91.2	89.6	89.6	91.2	
91.2	88	147.2	89.6	91.2	89.6	91.2	91.2	
91.2	88	147.2	89.6	91.2	89.6	89.6	91.2	
91.2	88	147.2	91.2	91.2	89.6	89.6	91.2	
91.2	86.4	148.8	91.2	89.6	89.6	89.6	89.6	
92.8	88	147.2	91.2	91.2	89.6	89.6	91.2	
92.8	88	147.2	91.2	91.2	89.6	91.2	91.2	
92.8	86.4	148.8	89.6	91.2	89.6	89.6	91.2	
91.2	86.4	147.2	91.2	91.2	89.6	89.6	89.6	
91.2	88	147.2	91.2	91.2	89.6	89.6	89.6	
91.2	88	147.2	91.2	89.6	89.6	89.6	89.6	
91.2	88	147.2	91.2	91.2	88	89.6	91.2	
92.8	88	147.2	91.2	91.2	89.6	89.6	91.2	
92.8	88	147.2	89.6	91.2	89.6	89.6	91.2	
92.8	88	147.2	89.6	91.2	89.6	89.6	89.6	
91.2	88	147.2	91.2	91.2	89.6	89.6	89.6	
91.2	88	147.2	91.2	89.6	88	89.6	89.6	
91.2	88	147.2	91.2	89.6	89.6	91.2	91.2	
91.2	88	148.8	91.2	91.2	89.6	89.6	91.2	
91.2	88	148.8	89.6	91.2	89.6	89.6	91.2	
91.2	88	148.8	91.2	91.2	88	89.6	91.2	
92.8	89.6	147.2	91.2	91.2	88	89.6	91.2	
92.8	89.6	148.8	91.2	91.2	89.6	91.2	89.6	
92.8	88	147.2	91.2	91.2	89.6	89.6	91.2	
92.8	89.6	145.6	89.6	91.2	88	89.6	91.2	
91.2	89.6	147.2	89.6	91.2	88	89.6	91.2	
91.2	89.6	147.2	89.6	91.2	88	89.6	91.2	
91.2	89.6	145.6	91.2	91.2	88	91.2	89.6	
92.8	89.6	147.2	91.2	91.2	88	89.6	91.2	
92.8	89.6	147.2	91.2	91.2	88	89.6	91.2	
92.8	89.6	147.2	89.6	91.2	88	89.6	91.2	
91.2	89.6	147.2	89.6	91.2	88	89.6	91.2	
91.2	88	147.2	89.6	91.2	88	91.2	91.2	
91.2	89.6	147.2	91.2	91.2	88	89.6	89.6	
91.2	89.6	145.6	89.6	91.2	88	89.6	91.2	
92.8	89.6	145.6	89.6	91.2	88	89.6	91.2	
92.8	89.6	145.6	89.6	92.8	88	89.6	91.2	
92.8	88	145.6	89.6	91.2	88	89.6	91.2	
92.8	89.6	144	89.6	91.2	88	89.6	91.2	
92.8	89.6	144	91.2	91.2	88	89.6	91.2	
91.2	89.6	144	89.6	91.2	89.6	89.6	89.6	
91.2	88	144	89.6	91.2	88	89.6	89.6	
91.2	88	144	89.6	91.2	88	89.6	91.2	
91.2	89.6	145.6	89.6	89.6	88	89.6	91.2	
91.2	89.6	145.6	91.2	91.2	89.6	89.6	91.2	
92.8	89.6	145.6	91.2	91.2	89.6	89.6	89.6	
91.2	88	145.6	89.6	91.2	88	89.6	89.6	
91.2	89.6	145.6	89.6	91.2	89.6	89.6	91.2	
91.2	89.6	145.6	89.6	91.2	89.6	89.6	91.2	
91.2	89.6	145.6	89.6	91.2	89.6	89.6	91.2	
91.2	89.6	145.6	91.2	92.8	88	89.6	91.2	
92.8	88	145.6	89.6	91.2	89.6	89.6	91.2	
92.8	89.6	144	89.6	91.2	89.6	89.6	91.2	
92.8	89.6	144	89.6	91.2	89.6	89.6	91.2	
92.8	89.6	144	91.2	91.2	89.6	89.6	91.2	
91.2	88	144	91.2	91.2	88	89.6	91.2	
91.2	88	144	91.2	91.2	89.6	89.6	91.2	
91.2	89.6	144	89.6	91.2	89.6	89.6	91.2	
91.2	88	145.6	89.6	91.2	89.6	89.6	91.2	
89.6	88	145.6	89.6	91.2	89.6	89.6	89.6	
92.8	88	145.6	91.2	91.2	88	89.6	91.2	
91.2	89.6	145.6	91.2	91.2	89.6	89.6	91.2	
91.2	89.6	144	91.2	91.2	89.6	89.6	91.2	
91.2	88	144	89.6	91.2	89.6	91.2	91.2	
91.2	88	145.6	89.6	91.2	88	89.6	91.2	
91.2	88	144	89.6	91.2	88	89.6	91.2	
92.8	89.6	142.4	91.2	91.2	89.6	89.6	91.2	
92.8	89.6	144	91.2	91.2	88	89.6	91.2	
92.8	88	147.2	91.2	91.2	88	91.2	91.2	
92.8	88	145.6	89.6	91.2	88	89.6	91.2	
91.2	88	147.2	89.6	91.2	89.6	89.6	91.2	
91.2	89.6	145.6	91.2	91.2	89.6	89.6	89.6	
91.2	88	147.2	91.2	91.2	88	89.6	89.6	
91.2	88	148.8	91.2	91.2	88	91.2	91.2	
91.2	88	148.8	91.2	91.2	88	89.6	91.2	
92.8	89.6	150.4	89.6	91.2	89.6	89.6	89.6	
92.8	88	150.4	89.6	91.2	88	89.6	89.6	
92.8	88	148.8	91.2	92.8	88	89.6	89.6	
92.8	89.6	148.8	91.2	91.2	88	91.2	89.6	
92.8	89.6	148.8	91.2	91.2	88	89.6	89.6	
91.2	88	147.2	91.2	91.2	88	89.6	91.2	
92.8	88	148.8	89.6	91.2	88	89.6	89.6	
92.8	88	150.4	89.6	91.2	88	89.6	89.6	
92.8	89.6	148.8	91.2	92.8	88	89.6	89.6	
91.2	89.6	148.8	91.2	92.8	89.6	89.6	89.6	
91.2	88	152	91.2	91.2	88	89.6	91.2	
91.2	88	155.2	91.2	91.2	88	89.6	91.2	
91.2	88	153.6	86.4	91.2	89.6	89.6	89.6	
91.2	89.6	150.4	81.6	91.2	88	89.6	89.6	
91.2	88	152	78.4	91.2	88	89.6	89.6	
92.8	88	152	73.6	89.6	88	89.6	89.6	
92.8	88	152	68.8	91.2	88	89.6	91.2	
92.8	89.6	150.4	64	91.2	88	89.6	91.2	
91.2	89.6	150.4	59.2	91.2	88	88	91.2	
91.2	88	152	54.4	91.2	88	89.6	91.2	
91.2	88	150.4	51.2	91.2	86.4	89.6	91.2	
91.2	89.6	150.4	46.4	91.2	88	89.6	91.2	
91.2	89.6	152	41.6	91.2	88	89.6	91.2	
91.2	88	150.4	36.8	92.8	88	89.6	91.2	
92.8	88	152	32	91.2	86.4	89.6	92.8	
92.8	89.6	152	30.4	91.2	88	89.6	91.2	
91.2	89.6	150.4	32	91.2	88	89.6	91.2	
91.2	88	150.4	30.4	91.2	88	89.6	91.2	
91.2	88	150.4	30.4	91.2	88	89.6	91.2	
92.8	88	150.4	30.4	91.2	86.4	91.2	91.2	
91.2	89.6	153.6	30.4	92.8	88	89.6	91.2	
91.2	89.6	153.6	30.4	91.2	88	89.6	91.2	
91.2	88	153.6	35.2	91.2	88	89.6	92.8	
91.2	88	152	40	91.2	89.6	89.6	91.2	
91.2	89.6	153.6	44.8	91.2	88	91.2	91.2	
91.2	89.6	156.8	49.6	92.8	88	91.2	91.2	
91.2	89.6	158.4	54.4	92.8	88	89.6	91.2	
89.6	88	156.8	57.6	91.2	89.6	89.6	91.2	
91.2	88	158.4	62.4	91.2	89.6	91.2	91.2	
91.2	89.6	156.8	67.2	91.2	88	91.2	89.6	
91.2	89.6	160	72	91.2	89.6	91.2	91.2	
91.2	88	160	76.8	91.2	89.6	89.6	91.2	
91.2	88	158.4	81.6	91.2	89.6	89.6	91.2	
91.2	89.6	158.4	86.4	91.2	89.6	89.6	91.2	
89.6	89.6	158.4	91.2	92.8	89.6	91.2	91.2	
89.6	89.6	158.4	92.8	91.2	89.6	91.2	89.6	
91.2	88	160	92.8	91.2	89.6	91.2	91.2	
91.2	89.6	158.4	94.4	91.2	89.6	89.6	91.2	
91.2	89.6	156.8	94.4	91.2	89.6	89.6	91.2	
91.2	89.6	156.8	92.8	91.2	89.6	89.6	91.2	
91.2	89.6	153.6	92.8	91.2	89.6	91.2	91.2	
91.2	88	155.2	92.8	91.2	89.6	91.2	89.6	
91.2	89.6	161.6	92.8	91.2	89.6	89.6	89.6	
91.2	89.6	166.4	92.8	91.2	89.6	89.6	91.2	
91.2	89.6	169.6	92.8	91.2	89.6	89.6	91.2	
91.2	89.6	169.6	92.8	91.2	89.6	89.6	91.2	
91.2	88	174.4	92.8	91.2	89.6	91.2	91.2	
92.8	89.6	180.8	94.4	92.8	89.6	89.6	91.2	
92.8	89.6	177.6	92.8	91.2	89.6	89.6	89.6	
91.2	88	177.6	92.8	91.2	89.6	89.6	91.2	
91.2	88	172.8	92.8	91.2	89.6	89.6	91.2	
91.2	89.6	172.8	92.8	91.2	89.6	89.6	91.2	
91.2	89.6	172.8	92.8	91.2	89.6	89.6	91.2	
91.2	88	172.8	92.8	91.2	89.6	89.6	91.2	
92.8	88	171.2	92.8	91.2	89.6	89.6	89.6	
92.8	88	172.8	92.8	91.2	89.6	89.6	91.2	
91.2	89.6	168	92.8	91.2	89.6	89.6	91.2	
91.2	88	171.2	92.8	91.2	89.6	89.6	91.2	
91.2	88	177.6	92.8	91.2	88	89.6	91.2	
91.2	88	182.4	92.8	91.2	89.6	89.6	91.2	
92.8	88	180.8	92.8	91.2	89.6	89.6	91.2	
92.8	89.6	177.6	92.8	92.8	88	89.6	91.2	
92.8	89.6	169.6	92.8	91.2	88	91.2	91.2	
92.8	88	169.6	92.8	91.2	88	89.6	91.2	
92.8	88	169.6	92.8	91.2	89.6	89.6	91.2	
91.2	88	166.4	92.8	91.2	89.6	89.6	91.2	
91.2	89.6	161.6	92.8	91.2	89.6	89.6	91.2	
91.2	89.6	160	92.8	91.2	88	91.2	91.2	
91.2	88	161.6	94.4	92.8	88	91.2	91.2	
92.8	89.6	164.8	94.4	91.2	89.6	89.6	91.2	
92.8	89.6	166.4	92.8	91.2	89.6	89.6	91.2	
92.8	89.6	166.4	92.8	91.2	89.6	91.2	91.2	
92.8	88	166.4	92.8	88	88	91.2	91.2	
92.8	89.6	171.2	92.8	83.2	88	91.2	91.2	
92.8	89.6	172.8	92.8	78.4	89.6	89.6	91.2	
91.2	89.6	176	92.8	75.2	89.6	89.6	91.2	
92.8	88	185.6	92.8	70.4	89.6	89.6	91.2	
92.8	89.6	184	92.8	65.6	88	91.2	91.2	
92.8	89.6	180.8	92.8	60.8	89.6	91.2	91.2	
92.8	89.6	179.2	94.4	56	89.6	91.2	91.2	
92.8	88	182.4	94.4	51.2	89.6	89.6	89.6	
91.2	88	184	92.8	46.4	89.6	89.6	91.2	
92.8	88	185.6	92.8	43.2	89.6	89.6	91.2	
91.2	89.6	182.4	92.8	38.4	89.6	91.2	91.2	
91.2	89.6	176	92.8	33.6	89.6	91.2	91.2	
92.8	88	179.2	92.8	32	89.6	89.6	91.2	
92.8	88	180.8	92.8	30.4	88	89.6	91.2	
92.8	88	179.2	92.8	30.4	89.6	89.6	89.6	
91.2	89.6	177.6	92.8	30.4	89.6	89.6	91.2	
91.2	88	176	92.8	32	89.6	91.2	91.2	
91.2	88	174.4	94.4	32	89.6	91.2	91.2	
91.2	88	176	92.8	32	88	89.6	91.2	
91.2	89.6	179.2	92.8	33.6	89.6	89.6	91.2	
91.2	88	176	92.8	40	89.6	89.6	89.6	
91.2	88	176	92.8	44.8	89.6	91.2	91.2	
92.8	88	169.6	92.8	49.6	89.6	91.2	91.2	
92.8	89.6	163.2	92.8	54.4	88	89.6	91.2	
91.2	89.6	161.6	92.8	59.2	89.6	89.6	91.2	
91.2	88	164.8	92.8	62.4	89.6	89.6	89.6	
91.2	88	164.8	92.8	67.2	89.6	88	89.6	
91.2	89.6	164.8	92.8	72	89.6	89.6	91.2	
92.8	89.6	166.4	94.4	76.8	89.6	89.6	91.2	
89.6	89.6	169.6	94.4	81.6	89.6	89.6	91.2	
91.2	88	172.8	94.4	86.4	89.6	89.6	91.2	
91.2	88	177.6	92.8	91.2	89.6	89.6	89.6	
91.2	89.6	179.2	92.8	92.8	89.6	89.6	89.6	
91.2	89.6	180.8	92.8	94.4	89.6	89.6	89.6	
89.6	88	184	92.8	94.4	89.6	89.6	91.2	
91.2	88	188.8	92.8	94.4	89.6	89.6	91.2	
91.2	89.6	192	92.8	94.4	89.6	89.6	91.2	
91.2	89.6	195.2	92.8	94.4	89.6	88	89.6	
91.2	89.6	196.8	94.4	94.4	89.6	89.6	89.6	
91.2	88	198.4	92.8	96	89.6	89.6	89.6	
91.2	89.6	201.6	92.8	92.8	89.6	89.6	91.2	
91.2	89.6	206.4	92.8	94.4	89.6	89.6	91.2	
91.2	89.6	212.8	92.8	92.8	88	89.6	89.6	
91.2	88	217.6	92.8	92.8	89.6	89.6	89.6	
92.8	88	?	92.8	92.8	89.6	89.6	89.6	
91.2	89.6	?	92.8	94.4	89.6	89.6	91.2	
91.2	89.6	?	92.8	94.4	89.6	91.2	91.2	
91.2	88	?	92.8	94.4	88	91.2	89.6	
89.6	88	?	92.8	94.4	89.6	89.6	89.6	
91.2	88	?	92.8	94.4	89.6	89.6	89.6	
91.2	89.6	?	91.2	94.4	89.6	89.6	89.6	
91.2	88	?	92.8	94.4	89.6	89.6	91.2	
91.2	88	?	92.8	94.4	88	91.2	91.2	
91.2	88	?	92.8	94.4	89.6	89.6	89.6	
91.2	89.6	?	92.8	94.4	89.6	89.6	89.6	
91.2	88	?	92.8	94.4	89.6	89.6	89.6	
91.2	88	?	92.8	94.4	89.6	89.6	89.6	
91.2	88	?	92.8	94.4	88	91.2	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	89.6	
91.2	89.6	?	94.4	92.8	89.6	89.6	89.6	
91.2	88	?	92.8	94.4	89.6	89.6	89.6	
91.2	88	?	92.8	92.8	88	89.6	89.6	
91.2	88	?	92.8	94.4	89.6	89.6	91.2	
91.2	89.6	?	92.8	94.4	89.6	91.2	91.2	
91.2	88	?	92.8	94.4	89.6	89.6	89.6	
92.8	88	?	92.8	94.4	89.6	89.6	89.6	
91.2	88	?	92.8	94.4	88	89.6	89.6	
91.2	89.6	?	92.8	94.4	89.6	89.6	91.2	
92.8	88	?	91.2	94.4	89.6	91.2	91.2	
92.8	88	?	91.2	94.4	89.6	91.2	91.2	
92.8	88	?	92.8	92.8	88	89.6	89.6	
92.8	89.6	?	92.8	92.8	88	89.6	89.6	
92.8	88	?	92.8	92.8	89.6	89.6	89.6	
92.8	88	?	92.8	92.8	89.6	89.6	91.2	
92.8	88	?	92.8	92.8	89.6	89.6	91.2	
92.8	88	?	92.8	92.8	88	89.6	91.2	
92.8	88	?	92.8	92.8	88	89.6	89.6	
92.8	88	?	92.8	92.8	89.6	89.6	89.6	
92.8	88	?	91.2	94.4	89.6	91.2	91.2	
92.8	88	?	91.2	94.4	88	89.6	91.2	
91.2	88	?	92.8	94.4	88	89.6	91.2	
91.2	88	?	92.8	94.4	89.6	89.6	91.2	
91.2	88	?	92.8	94.4	89.6	89.6	89.6	
91.2	88	?	92.8	94.4	89.6	89.6	89.6	
91.2	89.6	?	92.8	92.8	88	89.6	91.2	
91.2	88	?	92.8	92.8	88	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	89.6	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	88	88	89.6	
91.2	88	?	92.8	94.4	89.6	89.6	91.2	
91.2	88	?	92.8	94.4	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
92.8	88	?	92.8	92.8	88	89.6	91.2	
91.2	89.6	?	92.8	92.8	89.6	89.6	89.6	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
89.6	88	?	92.8	92.8	89.6	89.6	91.2	
89.6	88	?	94.4	92.8	89.6	88	91.2	
89.6	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	89.6	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	86.4	?	92.8	94.4	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	91.2	92.8	89.6	89.6	89.6	
91.2	86.4	?	92.8	92.8	89.6	89.6	89.6	
91.2	88	?	92.8	92.8	91.2	89.6	91.2	
91.2	88	?	92.8	91.2	89.6	89.6	91.2	
91.2	88	?	92.8	91.2	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
89.6	88	?	92.8	92.8	89.6	91.2	89.6	
89.6	88	?	92.8	92.8	89.6	89.6	89.6	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
92.8	88	?	92.8	92.8	89.6	89.6	91.2	
92.8	88	?	92.8	92.8	88	91.2	91.2	
92.8	86.4	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	89.6	
91.2	88	?	92.8	91.2	89.6	89.6	91.2	
91.2	88	?	92.8	91.2	89.6	89.6	91.2	
91.2	88	?	92.8	91.2	89.6	89.6	91.2	
91.2	88	?	92.8	91.2	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
92.8	88	?	92.8	92.8	89.6	89.6	91.2	
92.8	88	?	94.4	92.8	89.6	89.6	91.2	
92.8	89.6	?	92.8	92.8	89.6	88	91.2	
91.2	88	?	92.8	91.2	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	89.6	?	92.8	92.8	89.6	89.6	91.2	
92.8	88	?	92.8	92.8	89.6	89.6	92.8	
92.8	88	?	92.8	92.8	91.2	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	89.6	?	91.2	92.8	89.6	89.6	91.2	
91.2	88	?	91.2	92.8	89.6	89.6	91.2	
91.2	88	?	91.2	92.8	91.2	88	91.2	
91.2	89.6	?	92.8	92.8	91.2	89.6	91.2	
92.8	89.6	?	92.8	91.2	89.6	89.6	91.2	
92.8	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	88	91.2	
91.2	89.6	?	92.8	92.8	91.2	89.6	91.2	
91.2	88	?	91.2	92.8	89.6	89.6	91.2	
91.2	88	?	91.2	92.8	89.6	89.6	91.2	
89.6	88	?	91.2	92.8	89.6	89.6	92.8	
89.6	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	94.4	88	89.6	91.2	
91.2	88	?	92.8	94.4	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	89.6	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	94.4	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	91.2	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	94.4	89.6	89.6	91.2	
91.2	89.6	?	92.8	94.4	89.6	89.6	91.2	
91.2	88	?	92.8	94.4	89.6	89.6	91.2	
91.2	88	?	92.8	94.4	89.6	89.6	91.2	
91.2	88	?	92.8	94.4	89.6	89.6	91.2	
91.2	89.6	?	94.4	92.8	91.2	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	91.2	
91.2	88	?	92.8	92.8	89.6	89.6	89.6	
91.2	86.4	?	92.8	92.8	89.6	89.6	91.2	
89.6	88	?	92.8	92.8	91.2	89.6	91.2	
84.8	88	?	92.8	92.8	89.6	89.6	91.2	
80	86.4	?	92.8	92.8	89.6	89.6	91.2	
75.2	86.4	?	92.8	92.8	89.6	89.6	89.6	
70.4	88	?	92.8	92.8	89.6	89.6	91.2	
65.6	88	?	92.8	92.8	89.6	89.6	91.2	
